,2022-04-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2023-02-01,2023-03-01,2023-04-01
0,-0.013034497745824658,0.03747806586662983,0.021656481474596534,-0.017182183689687713,0.008140144714106741,0.00930405682621549,-0.02215117566502034,-0.026859204766100486,-0.013689114091508747
1,-0.08214738608415784,0.08483419144019844,0.01004668386869434,-0.05360277191854368,0.024277656135496935,-0.028526356709455136,0.010080232966217295,0.012513276745553359,-0.04605660510414933
2,-0.05524268949193434,0.09758594845995261,0.03515120635549951,-0.08955333171781255,0.053352685784104244,-0.03844050643937491,0.03757022661640086,0.021494358273037584,-0.05796874299804311
3,-0.07679486862548168,0.08321895432469995,0.02102394108178074,,0.039212024544945885,-0.025590924200663778,0.02245982246407907,-0.026069655376472323,-0.04868968715133559
4,-0.0648993517515638,0.0883488874408791,0.04913118585330811,,0.01647701461512808,-0.05227216675404467,0.01409631744371298,0.007444872963527693,-0.04753193059200256
5,-0.09563686722763742,0.06861456608821137,-0.01872140400566802,,0.03694253165905193,-0.06157165252039842,0.01693446517786068,-0.018939802389565497,-0.044709336009681744
6,,-0.03156169577567547,-0.04687230412022392,,-0.03725025091854505,0.019944050096214916,-0.022022536962670536,0.062133821108889986,-0.04713634501292785
7,,0.013161017274893494,-0.03107414912433959,,-0.05739825593181246,0.07685399467018916,-0.034716617272938954,,-0.06553252684516164
8,,0.018044810566692382,-0.015660660679779115,,-0.007505569662178628,,-0.024075730287387742,,
9,,0.008577730468079858,-0.006090436640849406,,0.008565134554641814,,-0.0655663479731996,,
10,,-0.00960837596287134,0.002922023354561931,,0.04209596296372831,,-0.04153782751402524,,
11,,0.025440426697064256,0.00028018568923537934,,0.024584039988087232,,-0.0452038452267689,,
12,,0.04252710795519099,-0.02751374705167753,,0.07239309598122357,,-0.036635762535664806,,
13,,0.06500954131109471,-0.030906310873916487,,,,0.008862894647882591,,
14,,0.07104074373619151,-0.03285845188481562,,,,-0.029656109325488345,,
15,,0.05571120957401843,-0.015522907987913337,,,,-0.008661881272173932,,
16,,0.04451265327666687,-0.010373973953370585,,,,-0.013472312520890206,,
17,,0.06900112604902131,-0.06649378136361261,,,,0.06911315948664498,,
18,,0.047070623422809765,-0.04349089651673599,,,,0.05449004657683698,,
19,,0.0714622235235256,-0.06177740687189659,,,,0.04806218443529531,,
20,,0.07346602500949806,-0.05440353346986826,,,,-0.00619572688198744,,
21,,0.06202190912556804,-0.05820631360190043,,,,0.032935332781902193,,
22,,0.08715965073449428,-0.07975786246015937,,,,0.011234484786541987,,
23,,0.07218569069163938,,,,,0.024549147863573317,,
24,,0.09650907020895816,,,,,0.06993200673504996,,
25,,0.024655109576581014,,,,,0.07258775091419523,,
26,,-0.0044282231326129295,,,,,-0.01812372958726316,,
27,,0.012048916387567887,,,,,0.025557330958987823,,
28,,0.027709162534299336,,,,,-0.003474560507583657,,
29,,0.03719918959878288,,,,,0.05955306876298749,,
30,,0.047805349752596316,,,,,0.05210538964587341,,
31,,0.0454844372590848,,,,,0.07746977123474963,,
32,,0.016530732682369154,,,,,0.05834156966308557,,
33,,0.013596660771481917,,,,,0.08902835770284723,,
34,,0.012754161447042778,,,,,0.0675484965400357,,
35,,0.030466556334521888,,,,,0.030575663822694388,,
36,,0.03700391040227946,,,,,0.062176259004211865,,
37,,-0.019396006768422902,,,,,0.055414609107385715,,
38,,0.006092061093500911,,,,,0.08923216724209215,,
39,,-0.013945716667535857,,,,,0.07925917051166742,,
40,,-0.0065718432655075265,,,,,,,
41,,-0.009389911043109267,,,,,,,
42,,-0.03093379014102493,,,,,,,
43,,-0.08044986759681216,,,,,,,
