,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-03-01,2023-04-01,2023-05-01
0,0.00909648203569935,0.06515202162977207,0.051129650955517914,-0.021346468193550017,0.04045749846269153,-0.03470871438631162,0.0032968310126051392,-0.0014356224909928272,-0.000417501733028125,-0.004677867500002264,0.04081387441155959,-0.034965739806391394,-0.010397532550327826,-0.009366259689968182,0.005074750218531321,-0.0150653898245654,-0.01857062044284863,0.0023017267490406113,0.06417273021657954,0.01039381598936373,0.015780161060473752,0.021879391322353836,-0.0016115537580012607,0.008457049038910314,-0.004339655046530666,-0.016151053722274877,0.01734219207253096,-0.03171010135894914,0.006550957616701325
1,0.01799815064786703,0.04135218581674405,,-0.029971862012524664,,-0.0021630770686895673,-0.0030373069280011933,-0.006567006096371841,0.017071282797742615,-0.03511496007499232,,-0.058619815273879716,-0.021476062382653094,-0.0128146721861091,-0.012277018679096585,-0.010384615857423007,-0.019016335336391244,0.02800977924304382,,-0.012869109092720432,0.02710334155476568,0.017157115306894344,0.007833599821352788,-0.01736297237230988,-0.0029831439538057225,-0.004920369760487597,0.06478670078282422,-0.02103435994185343,-0.005295297401803678
2,0.04030068097162909,0.028027749010375302,,,,0.00821710316834423,0.003512919065866704,-0.023971582916239687,0.016861302123170496,,,,-0.016127755587995285,0.006283994779912483,-0.018839572040985075,-0.0032693403755512662,-0.05190521070221621,0.011263721509470859,,-0.004138232567971745,-0.028856169420245603,-0.0744400992334402,0.017151844497483193,-0.05949473017648654,-0.008458554731708201,0.004679544339130315,,-0.04890207204563879,-0.020938938386307004
3,-0.05372488183041657,-0.004477966546237333,,,,-0.007279761244086025,0.023933666137313736,-0.06061300765350941,0.008008000936128745,,,,0.012841987652890019,-0.018061080114910588,-0.02791466300909029,0.04237336681968085,,0.007126511207168562,,-0.016426507426555048,-0.0028482674222254367,,-0.005321552042463429,,-0.01335060154399148,-0.01856841761932082,,-0.061266340041652434,0.04276769976156736
4,-0.12695972932598387,-0.020312888516847316,,,,-0.05917951272741773,0.0036292286489016945,,-0.02136977181485067,,,,0.025018132095082635,-0.031339878652238085,-0.02243816711080271,,,0.03398283751629538,,-0.01174202031329985,-0.0036457549733324157,,0.0008315893911274852,,-0.012188411193800874,-0.012857185180412678,,,0.06443617784869793
5,,-0.040467526249337915,,,,-0.02971332232975632,-0.013653734189722044,,-0.0005637541255012479,,,,0.01687907303945213,,-0.016351310999896285,,,0.040563296821163775,,0.034106484662292935,0.015844128818219172,,0.027972103811489735,,-0.003581051295983073,-0.019849056757077932,,,
6,,-0.04240685197663385,,,,-0.05382595211521313,-0.0020414460114990263,,-0.0016569628239873069,,,,0.019669287545772463,,-0.006782576599166035,,,0.015267766561017027,,0.01898384101856898,0.018784040611964592,,0.03860580540549652,,0.018204833047180458,,,,
7,,-0.046843620940991926,,,,-0.038627382753362305,0.009030609119204058,,-0.0077235367020027645,,,,0.03891608822811343,,0.011619035824612212,,,0.003151245246511891,,0.021690256795874774,0.03365922605289118,,0.03951488011241899,,0.003099753588581944,,,,
8,,-0.03228614253560469,,,,-0.07049826060983744,-0.012537545885541235,,-0.02048046619435251,,,,,,0.05776576283366097,,,0.01919413995321584,,0.013075558623045769,0.023278008620698287,,0.04747189080787928,,-0.002405182031878894,,,,
9,,-0.013959891600626051,,,,-0.009759524455551727,-0.009122623751122383,,-0.01016761144449374,,,,,,0.10565302930095477,,,0.01003054808553383,,0.020687160929613313,0.018148810351541034,,,,-0.013567728979297478,,,,
10,,-0.03294037935847527,,,,-0.0455802845736466,0.005971103701501335,,-0.019926490536617436,,,,,,,,,0.025829865758940862,,-0.013171850433056242,0.04394079628094971,,,,-0.021401782516593304,,,,
11,,-0.004999849052374827,,,,-0.03186544758742471,0.003270235842774305,,-0.03212296310152851,,,,,,,,,0.001843241895689296,,-0.035789558035165925,,,,,-0.011800656287914268,,,,
12,,0.007746145555566741,,,,-0.0015415878150082385,0.026464293866806265,,-0.0339179828900269,,,,,,,,,0.009198170288004626,,,,,,,0.0016514240872247399,,,,
13,,0.0018345485907307335,,,,0.013420669943398522,0.012752583944390494,,-0.02827075523456024,,,,,,,,,0.06378405763949768,,,,,,,-0.014263208074341893,,,,
14,,-0.004054156127471842,,,,-0.008007887575408379,0.019842601499540535,,-0.04054704495431016,,,,,,,,,0.05961482712064692,,,,,,,-0.0009413016580257505,,,,
15,,0.010980132368847428,,,,-0.005075206710843272,0.019200832885412744,,-0.04658053415305874,,,,,,,,,0.055551460733944236,,,,,,,-0.023959587245942604,,,,
16,,0.008998938484150898,,,,-0.005510334611222412,-0.004920431107124479,,-0.029701828510856565,,,,,,,,,0.10367925235573328,,,,,,,-0.0261461824370115,,,,
17,,-0.010920706286673187,,,,-0.02993233710137666,-0.02211505312701778,,-0.031839695109451505,,,,,,,,,,,,,,,,-0.02927308112907978,,,,
18,,0.004709016640029873,,,,-0.06758343886937679,-0.019148769237288477,,-0.064298226023209,,,,,,,,,,,,,,,,-0.016090507422292788,,,,
19,,0.0009350658311788607,,,,-0.047826673054641056,0.0037827648981627604,,-0.06238295970250629,,,,,,,,,,,,,,,,-0.03837148230626175,,,,
20,,-0.02169454927386827,,,,-0.03645488564067367,-0.001541315956913536,,-0.07684363511519177,,,,,,,,,,,,,,,,-0.03107257011738529,,,,
21,,-0.04100059830825753,,,,-0.03674415564315092,-0.016830368450484023,,,,,,,,,,,,,,,,,,-0.04061910851850126,,,,
22,,-0.008016807638443701,,,,-0.029790941486246503,-0.0535371242958087,,,,,,,,,,,,,,,,,,-0.02204089830908318,,,,
23,,-0.005013602545330009,,,,-0.028356396900528047,,,,,,,,,,,,,,,,,,,-0.036508912752964306,,,,
24,,0.028184490012614027,,,,-0.021511279353725765,,,,,,,,,,,,,,,,,,,-0.04738558106437685,,,,
25,,0.021060980757154013,,,,-0.01610648328969644,,,,,,,,,,,,,,,,,,,-0.04378599229040958,,,,
26,,0.024959273767305667,,,,2.4045733404864933e-05,,,,,,,,,,,,,,,,,,,-0.05000398098361769,,,,
27,,0.023800767053208993,,,,-0.020202352678456492,,,,,,,,,,,,,,,,,,,,,,,
28,,0.00958537556308503,,,,-0.04086601036554782,,,,,,,,,,,,,,,,,,,,,,,
29,,0.014191581048924817,,,,-0.0294915164524574,,,,,,,,,,,,,,,,,,,,,,,
30,,-0.011355310153643217,,,,-0.017983699503138162,,,,,,,,,,,,,,,,,,,,,,,
31,,0.0034950238144393353,,,,-0.03781730843288411,,,,,,,,,,,,,,,,,,,,,,,
32,,-0.00893882392217904,,,,-0.03562304118364423,,,,,,,,,,,,,,,,,,,,,,,
33,,0.03187601691015285,,,,-0.01868125898638917,,,,,,,,,,,,,,,,,,,,,,,
34,,0.017876026225717823,,,,-0.025731735442168446,,,,,,,,,,,,,,,,,,,,,,,
35,,-0.0030742938387051666,,,,-0.005027347581102681,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,-0.016489106892478844,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,-0.010360563789217458,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,-0.01468621550228466,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,-0.03685671857424477,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,-0.051356743963886675,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,-0.0483504888401316,,,,,,,,,,,,,,,,,,,,,,,
