,2016-08-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-03-01,2017-05-01,2017-06-01,2017-07-01,2017-09-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-08-01,2018-11-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-03-01,2023-04-01,2023-05-01
0,-0.03032594772267272,-0.0076507127581812995,0.01148411993528331,0.02338495119436379,0.009124602897348844,-0.007600332701626744,-0.005485557024591081,-0.007936187194423017,-0.002045670283044476,0.021164662583688987,-0.004735629666611896,-0.018383975010392684,-0.019576722705329175,-0.004695829626880421,0.007519845376132928,0.013842774685998371,0.01960253474054996,0.0051149770043878995,0.013425018683140166,0.0762969860645164,-0.016832987481859796,0.027933549933170543,-0.0319392240506029,0.005306179059765714,-0.034824120553213156,-0.012805477521133923,-0.012793185688976028,0.0045161255099417374,-0.053715572416100255,-0.013688172217554806,0.011014067207897327,-0.006361996880191345,0.0007480835269761954,-0.020662933645490433,-0.025076424800970276,-0.02508497286022071,-0.005095135412914953,-0.004236966375754214,-0.0012766506964883018,0.05338551688829707,0.011172673855736726,0.018418936018918308,0.04172943764635906,0.025730252166180856,0.024329470280131993,-0.032046299654754584,0.003747963850059932,-0.04020377060195335,-0.045166425780056585,-0.014993335740155267,0.018724892375711732,-0.037646671658575936,0.013176893000858003,-0.021325441481307772,0.004637027809135441,0.021508537729295174,0.0059035649573832005,0.017022712222170444,-0.010506844571547713,-0.0658180425777608
1,-0.04332327315580198,-0.019152721807626616,-0.0017156358817231876,0.012845802219423996,0.01919463295639323,-0.009375272882584884,0.012461610236031095,-0.0069754164439252975,0.0013383309850103497,,0.002797889580667068,-0.009060078440513264,-0.021959243461008304,0.0035301811645467307,0.005094710543785741,0.030752760691735936,,-0.011440963014691663,-0.005909749292827282,,-0.030953349453709977,,,0.0024299460318211175,,0.0019574094573462375,-0.02363100664636697,0.012001295856979732,,-0.012730010945886105,-0.04768673117102651,0.01158363654112149,0.0326017952422486,-0.02767491040835246,0.004851865576986469,0.010231073661266965,-0.014146510257202038,-0.02707052856419745,-0.007667593993518462,0.066196264330868,-0.016438427497968977,0.0007605416494874673,,,-0.005317661509576244,,0.023617472012397833,,-0.028957205627057503,0.018797211578200468,0.022148899644243603,,0.011085094939899731,-0.015693288443983322,-0.016020599446227468,,-0.008784804994307893,0.009456757538274019,0.027559053717929327,
2,,,-0.001536449594980116,0.014937187875986968,0.003560530620569713,-0.012796452738937258,0.01743357843520199,-0.008902901505093208,0.0027525114109807625,,-0.0019470570328499193,-0.01008174046117949,-0.012301689882577849,0.00652056127372691,-0.014351427417254037,,,-0.0038682093189907896,-0.07604730490487865,,,,,0.012055127982122382,,0.007235601124241153,,0.0027278009225617517,,-0.009864715519592782,,0.011962381668900512,0.02436150611009591,,-0.00480941397457868,0.0042404005560334745,-0.0025871584189973706,,0.010869022698434705,,-0.03587479961280504,-0.03078124670442206,,,-0.01952792804495518,,,,-0.025003160114706713,-0.006940615492815105,-0.0007049647942967141,,-0.00581433770364459,-0.021868371582637103,-0.007955221616715136,,-0.006248205719089683,0.010641979130753043,,
3,,,-0.0058548501461870295,0.004001958019013152,0.004395667113107793,-0.013510512932598528,,-0.005202825579908588,-0.005139563113928602,,0.0055793581766145905,-0.007062923188879688,-0.010617922125604418,0.013527108171833335,-0.023480271779507955,,,-0.013011546388447481,,,,,,-0.008128413516236055,,0.021324051004445455,,0.017719430858667007,,-0.0026887218949087632,,0.026345918766218723,0.0567027784289551,,-0.0035552133315437384,-0.02152526102866803,-0.00159383760918419,,0.026127750745726708,,,-0.035988812539270776,,,-0.0018305935667681794,,,,-0.009058045816810134,0.0050536051540719384,0.013514398643668546,,-0.006211997100532107,-0.0206706206983025,-0.004864026480571715,,-0.008896324120358234,0.01443674615890922,,
4,,,-0.013145676825355057,0.007884827513255921,0.0008868126284269362,-0.015338605192774857,,-0.012472254640771396,0.001928396945808153,,0.015026399646740796,-0.014967461709048946,-0.03156886217944033,0.014205760515073829,,,,-0.03296853828892887,,,,,,-0.008757670679085727,,0.02319934855757344,,,,-0.00990979463788011,,0.028969618791998997,,,-0.0015853319148231293,-0.01122112212648707,-0.005987889570472582,,0.028891673017275687,,,,,,-0.018716810055475097,,,,0.027457131594920137,0.01954272865688056,0.030861717909433484,,-0.0022591304593455597,-0.0143460222911318,0.004568811676284978,,-0.02747991330226418,0.012021286483492766,,
5,,,-0.009565634693470937,0.0001182887530994936,0.015469365380372357,-0.02759533103484957,,-0.007131556343419554,0.0037710948194211724,,,-0.016031749743920187,,0.00033398431382614113,,,,,,,,,,-0.0011054649198221078,,0.027471105035673737,,,,-0.017755163335274382,,0.021429284187758135,,,0.020536927054441767,-0.01903936224036662,0.003666610518354263,,0.03925345508325706,,,,,,-0.012687416002544083,,,,0.007094239030749794,0.02730167753228452,,,0.024429693247416617,-0.02014282153551461,-0.002993334230242395,,-0.018595509276669087,0.03193289467552729,,
6,,,-0.0041998785243322345,0.007704486636866736,0.027062169668593095,,,-0.022559517800974316,0.0016424927100802122,,,-0.015358047725990698,,-0.009941367741299834,,,,,,,,,,0.0025380287522387412,,,,,,-0.0168204741547775,,0.013496234951109631,,,0.026742170029496304,-0.003994596107138371,0.00041015717161640985,,,,,,,,0.001456757985417667,,,,-0.008612829574202063,0.016685011612573852,,,,-0.010802508663709798,0.008044664586006833,,-0.00877578116537403,,,
7,,,0.0012318051252195872,0.0008287108562954337,,,,,0.00035692094090444826,,,-0.04382529937304547,,-0.012771333591483636,,,,,,,,,,0.016935103941992935,,,,,,-0.004246120402809694,,0.008836758501296949,,,0.019035088503204234,-0.00224584346085277,-0.001089139193658717,,,,,,,,-0.00904047129150376,,,,0.03400049803356975,0.0016612474289234846,,,,-0.023953554813893163,0.011415270351795348,,-0.0008954246287046219,,,
8,,,-0.033337292786026484,-0.00816352366498041,,,,,-0.022262035499461152,,,,,-0.029862103761778558,,,,,,,,,,-0.0033148852046069877,,,,,,-0.001966825981954301,,0.0032133690202957865,,,0.043814948016965394,0.020253568759574847,0.01563645248640655,,,,,,,,0.007331481436939402,,,,0.014518194773666782,-0.005941723143078281,,,,-0.02983272921405211,0.0031598100322554057,,-0.0006881027399886497,,,
9,,,,-0.005500829945798813,,,,,,,,,,,,,,,,,,,,-0.0032339595392456566,,,,,,-0.019730396655520455,,0.015270859802373415,,,,0.019949444798754046,0.001697548775451807,,,,,,,,-0.02129151924954087,,,,0.0279693185725296,-0.0073616593855860835,,,,,0.01232075478956518,,-0.0021867232329314534,,,
