,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-05-01,2016-07-01,2016-10-01,2016-12-01,2017-02-01,2017-03-01,2017-06-01,2017-07-01,2017-08-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2020-01-01,2020-03-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-11-01,2023-01-01,2023-03-01,2023-04-01
0,-0.012661957408107494,0.014323242479714171,-0.0846033053118962,-0.04004071035807877,0.002425411307397707,-0.025550322636593847,0.040734850128220534,-0.010812864096177877,-0.0067578560238794605,0.024467444198263577,-0.007363123339068078,-0.011597514328718583,-0.01034574878681116,0.017402396941734732,-0.024499249985720062,0.033018341921983385,0.01068488089853803,-0.011961500145062809,-0.009180308325760889,-0.006449273672422762,-0.003458225515629687,-0.008971486941919737,0.0005409565450942289,0.00741013399102064,0.0063899454053433224,-0.007128922434287477,0.02640399072048938,-0.0018393635146807252,0.02157444213229609,-0.029399155799484267,0.006693996416529124,0.02248760658237292,-0.009967395061570627,-0.011795911286689442,-0.01554204632560019,-0.006306465758461943,0.002631246815535615,0.00928641540286368,-0.009277919476301744,0.015781880734658138,-0.009742718121867,0.01120342394603413,-0.0178957035435372,0.01697364949910596,-0.012479816792647869,-0.011859648433600212,-0.03362100752988728,-0.007831970885576744,0.0020768689663213102,-0.016127614420499592,0.013405355065030378,-0.026075521457215034,0.010501547573351644,0.010334066198327108,0.002737030542628194,-0.003696913263032231,0.012699254081279365,0.00396161151749963,-0.03374767875874474,-0.0018654422608873622,0.029992432356513277,0.0008726410599446746,-0.026407908839113703,0.004816780737933346,0.006196737842598665,7.286556584262804e-05,0.020384623920300493,-0.002580752887039184,-0.013242037426332232,0.1055152912249786
1,-0.003074956654127048,0.023797833164010296,-0.12121595914317007,-0.04045671370371917,0.018844649037525696,0.0027289903448186603,0.052824653359302975,-0.01111248336035875,0.017442780902076516,0.00393596017993153,-0.015813916137232376,-0.001160008742917995,-0.013532793907550467,0.0008432151836346158,-0.022522746110855252,0.048352024482111844,0.026830330411144798,,-0.015024645847937723,-0.004804669423508101,-0.001836227786114586,-0.011008910499159308,0.008635111526267059,0.0009550174283310398,0.00045655907272124097,-0.018150836735964238,,0.008042518704610258,0.017266138968206723,,0.02039364554440004,,-0.01591451331311422,-0.00754333817086561,-0.017853113781601815,-0.0024494923168254523,0.005836684628043098,0.0035466423620409415,-0.010500210305928181,,0.0009779901530262425,0.01271416687824678,0.014514251336571471,-0.0032219137422659916,-0.01497496678570509,0.001594722357677103,-0.04619009994064349,-0.028402562488894834,-0.019536955282241086,,0.005076214171166105,-0.018675096942290192,0.005836827385331977,0.021001233018300036,-0.026418373423149788,0.01214877676723658,0.00861739118965188,0.019886666431602862,,-0.0263478091336401,0.04481952950911117,-0.0157984357952523,-0.005261826994681251,0.025528251742786834,0.0006289568925945677,0.010807530481649952,0.020201116754207327,0.0015860377054220942,-0.001983894536197739,
2,-0.008305804939420236,0.20627707116190264,-0.07146981891373727,-0.057400776395844844,-0.00690125920681528,-0.05065347503454154,0.0499075294633583,-0.018462518140502926,0.031077271737979917,-0.007810032362440766,-0.016572713796405902,-0.0021036467999091535,-0.000988075705172231,-0.008367221910685618,-0.05599753371619631,0.04058648179412572,0.021417851724067294,,,-0.02815277998527488,-0.0022934877099380913,0.002003603882088756,-0.004895176179191996,-0.010315344743660582,0.014677308687467416,-0.01327409658989992,,0.0144679291555736,0.002541219377659276,,,,-0.02719062432666597,-0.006720239442897014,,-0.008984724176845482,-0.00545546452088419,0.009059103604105445,-0.02788476924114236,,0.014637652294585024,-0.03270930899264424,0.03863621427369135,0.012050146919911464,-0.006228281956869974,0.02503126083070084,,,,,0.01923210485808602,-0.008376465612359052,-0.0030387948984818003,,,,0.00877052484973384,,,-0.04281468899422047,,-0.030433200271906317,-0.0030289031870675,,0.012280620276870602,0.017235925918124284,0.012105252210524498,0.005739627926728774,-0.006392547699836992,
3,0.0220120823441895,,-0.07261680847546903,,-0.0689852210563261,-0.041146725836261666,0.05079169450508525,,,-0.014577329747234413,-0.013272080561483768,0.016737863459587388,0.007998920554193156,-0.020729247965091124,-0.05842975467342837,0.03578036768908621,0.04152487688935058,,,,-0.008878095933507524,0.01919592632309275,0.010406536122095744,-0.014364825807375858,0.004813192424300006,-0.02152639045979493,,0.010386643899190862,0.019521769966107883,,,,,-0.011872070766111964,,-0.00269580756977561,-0.017027893736044186,0.010715549086345755,,,0.017654075168334504,,,0.002815524225573851,0.01315046136384379,0.08304329491760631,,,,,,-0.005782466666317987,-0.010640771519040637,,,,0.005977918254293169,,,,,,-0.0031057523705827483,,-0.0007687829119982226,,0.009989546476542044,-0.004292816937960908,0.01203832899426649,
4,0.020088460405655817,,-0.03250959694283462,,,-0.010019460543346792,0.03987881040885366,,,-0.02920651789169243,-0.01453136604387062,0.02978042911025547,0.01990299702375764,-0.007001359512329497,-0.05675313695835482,0.032570451009982904,0.026098532015313314,,,,-0.021731640269199604,,0.005096151885075395,-0.020629953555171276,-0.02822196651581077,,,0.01503975921491918,0.02951622462564174,,,,,-0.010812260742656954,,-0.01257914365128654,,0.018477866405749332,,,0.006143984289323168,,,-0.05087167078418653,0.004203338995022676,,,,,,,-0.011886516804467728,-0.022318503287543923,,,,0.00653759711062829,,,,,,-0.02716575940681565,,0.012688713350963887,,0.011750378983340415,-0.006126914992748644,0.011572530257475178,
5,-0.0038717974765707375,,-0.0026648911207221015,,,-0.04289826020066845,0.04141539505954939,,,-0.032273145885893084,-0.009088807348610728,,0.014193234471951532,0.0035520841257454805,-0.056683675297929614,0.023092203640646236,0.02425887782305547,,,,,,0.011200894831421948,,,,,0.01778392224454617,,,,,,-0.032994334169526573,,-0.02251302496721097,,,,,0.0012767002436295805,,,,0.0313068863372199,,,,,,,-0.011447179075847247,-0.010923103642911824,,,,-0.005526508644129846,,,,,,-0.012515883336145062,,0.0008866045552287094,,-0.012137870994207045,-0.009398520637986851,-0.007803916642497577,
6,-0.017373410299035608,,-0.06322272428603393,,,-0.0021331101556194554,0.05462474352380786,,,-0.017995126393094585,-0.004750407650334854,,0.022883206127619404,0.010225759614696406,-0.0405961435741945,0.05199940636874523,0.03836526357264636,,,,,,0.009648838388323977,,,,,,,,,,,,,,,,,,-0.0025293081567587805,,,,,,,,,,,-0.008940485920488017,-0.005684701212580023,,,,0.002181893878479446,,,,,,-0.025123886116711902,,0.008008545090842922,,-0.008489122497697066,0.003317190983768037,0.002083173638883773,
7,0.008311386512783736,,-0.11704643589519792,,,0.00400253765893499,0.048568563112713625,,,0.01992111032029792,0.009246393194567881,,0.016418384111739348,0.013184217390606934,-0.022585297489493894,0.06991642160373912,0.05821197420032309,,,,,,0.025545553929172904,,,,,,,,,,,,,,,,,,0.005284021681153828,,,,,,,,,,,-0.014734026917128107,-0.022019814084969225,,,,-0.0016498132104683094,,,,,,-0.0030272156844942666,,0.001291876334681863,,0.03436897704439801,-0.007653924260644263,-0.0001346336637793044,
8,-0.005047161147820445,,-0.15946075740631604,,,0.043873273784424405,0.05828948208767426,,,0.016236232244182747,0.01902862318351972,,0.030633184090621435,-0.0532254981395992,-0.02593712218296529,0.0592986758660321,,,,,,,,,,,,,,,,,,,,,,,,,-0.000996876201356578,,,,,,,,,,,0.01773086858906281,-0.013260061151465274,,,,-0.011684305766543446,,,,,,0.0364630688728772,,0.010344976222610658,,,-0.0010780187434472621,0.0031756686572339543,
9,0.004382854760978883,,,,,0.051513361759221055,0.08270651991510491,,,0.002173808415073475,0.015546584945914876,,,,-0.022502258552480003,0.06512421116952893,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007495644881181374,,,,,,,,,,,0.00823613086070496,-0.03076217967640993,,,,0.004125858009998096,,,,,,0.0145855609891824,,0.027604056247136688,,,0.010028677070520575,0.005446384178776187,
