,2020-09-01,2021-03-01,2021-06-01,2021-08-01,2022-02-01,2022-04-01,2022-07-01,2022-10-01,2022-12-01,2023-01-01,2023-05-01,2023-06-01
0,0.017074600616813207,0.007100680301546092,0.010103481584608165,0.029879946802390034,0.029722197519742366,-0.030537239914198544,0.026408910381337858,-0.04135935260872792,0.007012847169417746,-0.011213196689355165,0.005639823193366311,0.018577479454882972
1,0.024936281897084633,0.009265790188942802,0.07495071610403814,0.001763883694419377,-0.004866282974652414,-0.0012212972970946367,-0.018579085064345247,0.03852165315501832,0.030785218461084618,-0.010029002687702793,0.006560987878844848,0.011077247607333085
2,0.046273136337902976,-0.018092886192856206,,0.011449811991707026,0.028886287058785598,0.05567633126388305,-0.020901256051150785,0.07057718935149726,0.05901530894477691,0.027217031531485247,0.00948598250769539,0.0459644867402802
3,0.018108261529190095,-0.01533361115217069,,-0.0048795334905102905,0.053957247254720286,,-0.029961574464805185,0.10227073620094096,-0.002426235219847861,0.0027227788892902893,-0.02281749164953073,
4,0.006676400001371263,-0.02013767484925033,,0.05411435250737329,0.036397783297962505,,-0.03925817692691824,,0.0320286787835089,0.01505531726278786,-0.029565582283596292,
5,0.025167480168454937,-0.015245948389007502,,0.06814593955449944,0.035477406455834526,,,,0.03512025273441832,0.004078807979682075,-0.0037553055314747397,
6,0.024623111843930623,-0.032943804751143446,,,0.06298657105013383,,,,-0.012695924065491582,-0.01592145760421193,-0.03328692705589953,
7,0.01974685354863226,-0.04502938064210227,,,0.08110845596830707,,,,0.013293491098686161,-0.01929465513517936,0.007201037842586189,
8,0.012677975388450946,-0.05756931923081687,,,,,,,0.01502895982981034,-0.0711268634326716,0.0003570404652961656,
9,-0.0028307044786508584,-0.04996077838084467,,,,,,,0.01039799251633955,,-0.0296455988048403,
10,-0.03506469638695453,-0.07287258647572958,,,,,,,0.004756640063675377,,-0.016754068100022668,
11,-0.0010016927526725894,,,,,,,,0.0001030018655718834,,0.01950888813133833,
12,-0.027660920378694165,,,,,,,,0.022359195676076915,,0.005772594632621253,
13,-0.0024492678372025622,,,,,,,,0.0022413505981937476,,0.028832483100934336,
14,,,,,,,,,0.039066606765484124,,-0.003383984193430667,
15,,,,,,,,,0.01631235052801383,,-0.07255782908680564,
16,,,,,,,,,0.002933975311584902,,,
