,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-07-01,2003-09-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-06-01,2004-08-01,2004-09-01,2004-12-01,2005-01-01,2005-02-01,2005-05-01,2005-06-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-11-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-06-01,2015-08-01,2015-09-01,2015-10-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01
10,,-0.0002695530302412319,0.008303087842762569,,,0.02597674389412341,,,,,,0.09234057572047583,,0.020097673721050313,,,,-0.004268409068050261,,-0.07277905989290367,,,,,,-0.035592062809194025,0.024236222342045782,,,-0.0006355386875195601,-0.0007569922657286038,,,,-0.0018536891675407507,,,,,,,0.001468278956899714,-0.0015159652115360467,,,,,,,,,,,,,,,,,-0.17489720228393502,,,,,0.08962814626602578,0.04551704702438053,0.022886060323831448,,-0.044366025014276556,,,,0.09001327819861826,0.017242134288979027,,-0.10873069738880581,,,,-0.03598209756962284,,,-0.017325673135583086,,,,,,,,,,,,,-0.013553302802275402,,,,0.07070083649779824,,,,,,,-0.010832402643224714,,,-0.049720354402006284,,,,,,,,,,,,,,0.04326018935986986,
11,,0.01817705757155763,0.039541297885655524,,,0.029469746234964456,,,,,,0.18430593634527281,,-0.028027853453981955,,,,-0.2199603070607603,,-0.016642723855731623,,,,,,-0.0625647333641065,0.030159632170924794,,,-0.0006889068661028452,,,,,-0.0011893319087292326,,,,,,,0.0031568537814924205,-0.001318258607491525,,,,,,,,,,,,,,,,,,,,,,0.12829244686432117,0.08580928346236605,0.017541342554566075,,-0.07480141026201981,,,,0.0867023444825985,0.016972524601824857,,-0.10169294255507477,,,,-0.02567720586208755,,,0.02894904490137229,,,,,,,,,,,,,0.053850366993841714,,,,0.09305680761325219,,,,,,,-0.006949219649054594,,,-0.06717829542860243,,,,,,,,,,,,,,0.04012534626882469,
12,,0.03839498707411493,0.012275451047957464,,,0.03137675341242496,,,,,,,,-0.05881727070675602,,,,,,0.03019124783595717,,,,,,-0.06238531289174931,0.03383456397711851,,,-0.0006763535466201426,,,,,-0.00109445974889337,,,,,,,0.003011906467588619,-0.0024061289615281214,,,,,,,,,,,,,,,,,,,,,,,0.08673344292470109,0.04880175945234,,,,,,0.09025968105274229,0.03128259873002137,,-0.0877904492749566,,,,-0.09085650296073888,,,0.010660421057537728,,,,,,,,,,,,,0.04617160927560371,,,,0.10329197528166045,,,,,,,0.011557758707206212,,,,,,,,,,,,,,,,,0.011289915939529882,
13,,0.041239422924254976,0.04230026220558791,,,0.001310430992301992,,,,,,,,-0.07732060140384966,,,,,,0.03019124783595717,,,,,,-0.0625647333641065,0.030069845414411073,,,-0.0004352019364213672,,,,,-0.0021385488760614774,,,,,,,0.0031715223918746954,-0.001812598426743195,,,,,,,,,,,,,,,,,,,,,,,0.07129596421308171,0.10082403241406668,,,,,,0.1082701955768397,0.016032868629134445,,-0.09165767991729878,,,,-0.003155379302889505,,,-0.01819178143006739,,,,,,,,,,,,,0.0682668428811608,,,,0.0912213441914439,,,,,,,-0.00878231836139598,,,,,,,,,,,,,,,,,-0.010292790575805455,
14,,0.010000156518614745,-0.0293609294680115,,,-0.013773342900174068,,,,,,,,0.02453526478008694,,,,,,-0.006615748318540948,,,,,,-0.06274418603394649,0.026776610336468776,,,-0.0003096838202643615,,,,,-0.0020435866234854994,,,,,,,0.0026572661101862266,-0.0036933215745223735,,,,,,,,,,,,,,,,,,,,,,,0.05786637996520039,0.08844947664000158,,,,,,0.05740152199543047,0.021278653879122977,,-0.07800520612277251,,,,-0.05462554327960001,,,-0.017123567501001635,,,,,,,,,,,,,0.06983899467163668,,,,0.08340637086623526,,,,,,,-0.0204314598495694,,,,,,,,,,,,,,,,,-0.002175954581784767,
15,,0.01817705757155763,-0.049079576920533885,,,0.010643801835763522,,,,,,,,-0.026434001558154785,,,,,,0.007218102379950908,,,,,,-0.06265445567361894,0.012726307991469385,,,-9.76484474760203e-05,,,,,-0.0021385488760614774,,,,,,,0.0039295708519141714,-0.002604050783054951,,,,,,,,,,,,,,,,,,,,,,,0.07218516557916987,0.12445705927937423,,,,,,0.03833801141925686,0.053152020682271095,,-0.06970918733081577,,,,-0.11152083826559067,,,-0.01907861111062692,,,,,,,,,,,,,0.061337149538396085,,,,0.06545141607597948,,,,,,,-0.022114493931666646,,,,,,,,,,,,,,,,,0.014760383255753906,
16,,0.020342974332712593,-0.041535645096721474,,,-0.004405828181050397,,,,,,,,-0.0006376004667814072,,,,,,0.009424089597376284,,,,,,-0.06220592460532337,0.004137075596582267,,,-0.0003307336418886253,,,,,-0.002233520147323309,,,,,,,0.0016216971254610427,-0.0014171070235261332,,,,,,,,,,,,,,,,,,,,,,,0.03186783556026285,,,,,,,0.014457279530551759,0.04064277926759052,,-0.0928595365626459,,,,-0.12358937630946476,,,-0.0004008640010678688,,,,,,,,,,,,,0.10412182953847848,,,,0.011582670610486123,,,,,,,-0.007891727072027788,,,,,,,,,,,,,,,,,0.00965615860397051,
17,,0.046169649821485415,-0.05204978502018909,,,-0.03787019746438447,,,,,,,,-0.020740680224060393,,,,,,0.04615726633664363,,,,,,-0.06193690249905137,0.0029234037246087044,,,-0.0005098156364428813,,,,,-0.0028035372632704003,,,,,,,-0.00026521272176034325,0.00016329630818398555,,,,,,,,,,,,,,,,,,,,,,,0.004959350080633307,,,,,,,0.026522811395794044,0.02679967893777535,,-0.10170355640514228,,,,-0.10598366482434951,,,-0.009185117839840107,,,,,,,,,,,,,0.08297899340222248,,,,0.08225037184411488,,,,,,,-0.031018277828172014,,,,,,,,,,,,,,,,,0.07069711194958916,
18,,0.07789474454340617,-0.044449304319364114,,,-0.04469244723351462,,,,,,,,0.02023769989863,,,,,,0.15189543700445252,,,,,,-0.062295614726016746,0.002740152853654289,,,-0.0006014872687204881,,,,,,,,,,,,-0.00018492714341064587,0.0008539381391978601,,,,,,,,,,,,,,,,,,,,,,,-0.029314207907565337,,,,,,,-0.02348873753338876,0.0233464127404861,,-0.08660074262293072,,,,-0.1172641533238471,,,-0.07662157575737594,,,,,,,,,,,,,0.06875856537455505,,,,0.038069711486719116,,,,,,,-0.04879851029162974,,,,,,,,,,,,,,,,,0.07367885986951106,
19,,,-0.027992902978140943,,,-0.11563317686793129,,,,,,,,0.012995869325655107,,,,,,,,,,,,-0.0625647333641065,0.0014630680308781105,,,-0.00069316730545671,,,,,,,,,,,,-0.0010927854833658376,0.0008539381391978601,,,,,,,,,,,,,,,,,,,,,,,-0.04176926620561294,,,,,,,-0.040925296548180556,0.032072737695299613,,-0.062371036037110805,,,,-0.0925477169226595,,,-0.04298189057761159,,,,,,,,,,,,,0.06927391615850986,,,,0.07653580635949331,,,,,,,-0.09634373210965896,,,,,,,,,,,,,,,,,0.13395910407787381,
