,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2017-03-01,-0.14052856,-0.23607535000000002,2,1,1668.11,11585.16,13253.27,0.22136851398599333,1.6740586609699903,0.01131092094132177
1,2018-04-01,-0.00235177,3.108000000000017e-05,0,0,994.88,1356.89,2351.77,0.5546935383116897,-0.10590881998099794,0.015610481181632609
2,2018-09-01,-0.03849187,-0.018267139999999998,1,0,1317.79,7085.69,8403.48,0.7531939336723532,-0.8352546270252539,0.017243563466083016
3,2019-01-01,0.04907487,-0.0834687,6,5,4782.08,32217.65,36999.73,0.5018475352390048,0.14318158043312224,0.01941703178546629
4,2019-02-01,-0.05427714,-0.10350262,1,0,1284.42,7248.23,8532.65,0.5226629586603821,0.06348000345209392,0.0321904218277329
5,2019-04-01,-0.02612324,0.008580940000000002,1,0,1290.83,7079.49,8370.32,0.6159125128979834,-0.3475092287375432,0.016874414464606514
6,2019-06-01,-0.05404767,0.03521047,2,1,1497.19,10999.42,12496.61,0.20303292338394474,1.3318151122123218,0.017499089501832377
7,2019-10-01,-0.03064425,0.06424717,2,1,2589.99,10670.84,13260.83,0.8851914607434281,-1.5053156255670501,0.0247365756415228
8,2019-11-01,-0.04800153,0.019913269999999997,2,1,2527.88,10722.83,13250.71,0.7048393104616976,-0.8039015721989037,0.01309929256982997
9,2019-12-01,0.00930827,-0.0586631,2,1,2681.29,11209.88,13891.17,-0.7800439887121442,5.060825110972996,0.04302749314867773
10,2020-04-01,0.1207382,0.15808999,5,4,4937.45,31473.27,36410.72,0.6465798248732462,-0.720269817237515,0.02956034030624564
11,2020-05-01,-0.00210233,-0.00614959,3,2,2900.33,17786.58,20686.91,-0.637811488794771,4.508896686287741,0.01269784701049676
12,2020-06-01,-0.00553196,-0.06528604,3,2,2952.55,18478.66,21431.21,0.46709237523770497,-0.018923424407912393,0.018327562424458443
13,2020-10-01,-0.06209744,-0.09071056999999999,1,0,1349.37,7158.30,8507.67,0.59793819898157,-0.5157842542912903,0.043065480726873565
14,2021-09-01,-0.00246744,3.1039999999999974e-05,0,0,971.27,1496.17,2467.44,0.36329565029789057,0.1277419961578854,0.012056828823403132
15,2022-05-01,0.01681462,0.0012667999999999985,1,0,1249.98,2867.44,4117.42,-0.24016320444018469,2.0546296085392903,0.013173004745076992
16,2022-08-01,-0.01429447,-0.01587065,3,2,2668.80,18073.99,20742.79,0.1855174692258199,0.5774340181497681,0.013500937875192772
17,2023-01-01,-0.00973437,-0.05538986,8,7,6975.80,43777.92,50753.72,0.10357941675333597,0.7690207642694107,0.01833468653804052
18,2023-02-01,0.00137452,-0.02594333,2,1,2605.67,11019.99,13625.66,0.47259415142282446,-0.5600469962525896,0.009279200663249085
19,2023-04-01,0.02054264,-0.01193487,1,0,1258.36,1498.07,2756.43,0.5255258990638177,-0.7666060881663501,0.014431931174269792
