,2020-10-01,2021-04-01,2021-08-01,2021-12-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01
0,0.034511984742251034,-0.034353576381072504,-0.15072123322021636,-0.12894325864760026,0.024112502421541393,-0.036999838564130805,0.001675242654509912,-0.06305040493449798,-0.07154692908260518,-0.01320527404450278,-0.01650699789859411,-0.036315723783534315
1,0.06260863100458058,-0.07242850379310761,,,0.06549545763293807,-0.06341381284082281,0.0019331315791184522,,,0.07359439768139264,-0.013574376246224151,-0.0074087076358069215
2,0.03728778578276826,-0.07137802070178312,,,0.05153048320217124,-0.08382973223960732,-0.008004259984838669,,,,0.015889920645845823,0.007134180773573862
3,0.06138791819419831,-0.0702466049775965,,,0.007807128049056367,-0.14271345372468858,-0.021043747428029835,,,,0.043011117672002275,-0.015105908321533912
4,0.09017854218078591,-0.05274837035549895,,,0.0033889209614619276,,-0.024462296579921716,,,,0.059870056611347255,-0.0190480413099976
5,0.06967919489963537,-0.034112466347997916,,,-0.03242785702447826,,-0.032307651061701304,,,,0.04618694920887245,-0.03118443215315536
6,0.04695352180596757,-0.03580554127316171,,,-0.039635776566878,,-0.0008947129294427647,,,,0.05471707487549837,-0.06760146822270685
7,0.008305249093413902,-0.059989663620499734,,,-0.005692220278116444,,-0.034029493932017374,,,,0.07077781259874749,
8,0.012771410662718807,-0.0665008511565155,,,0.03370422642381765,,-0.04744659369661974,,,,0.10806470720491967,
9,-0.002269488152499388,0.01336308256424834,,,0.02852121338547242,,-0.0403519599041835,,,,0.07493020894412661,
10,-0.026769193897702603,-0.00628565410547699,,,0.04862831293193093,,-0.04823160788958347,,,,0.010911440532140215,
11,-0.05678108056130471,-0.050194200636035635,,,0.0786554670726698,,-0.017580314043074807,,,,-0.031734890585187525,
12,-0.03162102974710068,-0.07780254922011531,,,0.11454209218718248,,-0.02085777184731752,,,,0.0021666649499194612,
13,0.011759724207075273,-0.028310496347055736,,,,,-0.02416839626163103,,,,-0.05994800380835352,
14,0.0038320049129216827,0.017381569199760083,,,,,0.0006862079691360989,,,,-0.0358401458240043,
15,0.047132512723991216,0.018118808207090442,,,,,-0.003133346020093075,,,,-0.011374271767997879,
16,0.05794962670945436,0.09953036342086596,,,,,-0.020408378555210938,,,,0.04545142678917413,
17,0.02350701306405334,0.12614362786520017,,,,,-0.020461177918895235,,,,0.09430670520414486,
18,0.01356241447278661,,,,,,-0.0623758994925101,,,,0.11379133376520345,
19,0.031367532236689755,,,,,,-0.09079261246111603,,,,0.09834053751480676,
20,0.029150771186924107,,,,,,,,,,0.11984807926134922,
21,0.06665879884247428,,,,,,,,,,,
22,0.07404458073824882,,,,,,,,,,,
23,0.03982847021422664,,,,,,,,,,,
24,0.08376093696064979,,,,,,,,,,,
25,0.0934364230237339,,,,,,,,,,,
26,0.16233549941682401,,,,,,,,,,,
