,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2017-01-01,0.00290314,-0.0003271600000000004,1,0,370.47,191.86,562.33,0.8184446417199753,-3.3316445458987616,0.03719840044418703
1,2017-10-01,-0.01801184,0.0009395699999999972,5,4,1100.96,11018.71,12119.67,0.5794499800435524,-1.3270445926454784,0.014679322414527574
2,2017-11-01,-0.02056166,0.01753866,3,2,731.84,7363.60,8095.44,0.33326211812758366,0.6368348474768482,0.013832825314613875
3,2018-02-01,-0.00285977,-0.03955028,1,0,363.41,3698.30,4061.71,0.6537875777931168,-1.8283999037281333,0.016207205320928182
4,2018-04-01,-0.00140291,0.0015993799999999999,0,0,363.87,178.30,542.17,0.8267311175156399,-3.238700244298822,0.016725851452733278
5,2018-05-01,0.08393799,0.010486140000000005,2,1,764.59,3709.56,4474.15,0.9298549440513639,-4.041073320795704,0.020834530204257445
6,2018-08-01,-0.00936408,0.00277348,1,0,370.14,187.18,557.32,1.1036730010220488,-5.329885533410064,0.00859979375188159
7,2018-09-01,-0.03134673,-0.025947830000000005,3,2,701.63,7274.08,7975.71,1.0721343715267153,-5.1097485962166616,0.022119208243641747
8,2018-10-01,0.1012691,0.09021057,1,0,362.90,3711.53,4074.43,0.6162943244943584,-1.59851426727694,0.015529159438119536
9,2018-11-01,-0.06126592,-0.017313090000000003,4,3,727.70,7248.21,7975.91,0.7917991662854718,-2.9154571889303895,0.02251743663030642
10,2019-03-01,0.02050281,-0.02685194,4,3,755.95,7818.21,8574.16,1.009214347405786,-4.646343598724727,0.018879234935451045
11,2019-04-01,-0.02064951,0.002266250000000001,1,0,370.62,183.54,554.16,1.2136938286500438,-6.326122172652219,0.015354428589127887
12,2019-05-01,0.03354145,-0.009453700000000002,2,1,748.90,3719.46,4468.36,0.8228670113466308,-3.1801384272159225,0.009043537794792151
13,2019-06-01,0.0693441,-0.01021002,7,6,1506.75,15233.83,16740.58,1.1909542291548023,-6.1142662364017255,0.011520255218872483
14,2019-07-01,-0.05406091,-0.019265229999999994,2,1,369.48,3757.72,4127.20,0.854366286443291,-3.3996974593958527,0.010898740631458978
15,2019-12-01,-0.00141853,0.00160528,0,0,364.21,193.86,558.07,0.8747937164091546,-3.5436263770696,0.009080048620925868
16,2020-03-01,0.01989119,0.02427584,9,8,1883.54,15003.70,16887.24,1.0662478694199686,-5.16753722296221,0.024221638412721864
17,2020-12-01,0.07885285,0.02868776,3,2,766.63,3758.04,4524.67,1.1076187900419026,-5.624714260465545,0.013797094641242217
18,2021-05-01,-0.03856265,-0.008257049999999998,2,1,368.85,3799.59,4168.44,0.41884706070314337,-0.02998318794445254,0.006481263137804317
19,2021-11-01,0.02987971,-0.040724109999999994,1,0,365.87,3717.26,4083.13,1.1861869383941972,-6.139404819602078,0.014012720085404173
20,2022-07-01,0.08485698,0.049881629999999996,7,6,1459.45,14606.34,16065.79,1.2251997140841906,-6.423109458879893,0.01736966532789529
21,2022-10-01,-0.01868234,-0.02778128,1,0,366.48,3741.06,4107.54,1.2212035036117097,-6.4836439826391805,0.0168183938089093
22,2023-01-01,-0.04350427,-0.023004149999999998,5,4,1098.43,10932.38,12030.81,1.5270742403528348,-8.852038451775632,0.015740833621218926
23,2023-04-01,0.02660115,-0.018857950000000002,1,0,365.78,3727.93,4093.71,0.9263552826282934,-4.266055524348806,0.012012662380795989
24,2023-05-01,0.05454457,0.02395043,2,1,748.67,3740.98,4489.65,1.401507409258394,-7.898712325700558,0.012021627260724975
