,2017-05-01,2017-10-01,2017-12-01,2018-03-01,2018-09-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-11-01,2020-03-01,2020-05-01,2020-07-01,2020-10-01,2020-11-01,2021-03-01,2021-05-01,2021-07-01,2021-08-01,2021-10-01,2021-12-01,2022-01-01,2022-04-01,2022-05-01,2022-12-01,2023-01-01,2023-03-01,2023-05-01
0,-0.03260377854236696,-0.011699381853187862,-0.01729499843782545,-0.016743422930099783,-0.058052098522724194,0.0375342072874556,0.02997687249834957,-0.007787760167623503,0.0021450392644601912,-0.008342319470208803,0.07405939355230196,-0.016229939464167398,0.004625392009285356,-0.009884785749396219,-0.016044946757917344,-0.021400135869294346,-0.0036887071203306476,-0.00379862273537368,0.012660013232322687,-0.01456679000261163,-0.023839128599541848,0.003573589682011935,-0.026039671977610146,0.0337554016486763,0.0014726277839050006,-0.025345099709000007,-0.005038514476149114,-0.04544979686205863
1,-0.023878731471376646,-0.00717248543142146,-0.015861472071847516,0.019557940434647758,,0.035173477698358546,0.024770096366214744,-0.010051346838899633,0.00320010140452176,-0.0018819788919031133,0.08924639736126672,-0.05759197397221749,-0.001755266965122182,0.05390099788853675,-0.015081734343911801,-0.030125655034933807,-0.019568878554288904,0.0055705399509689,0.026598429949514113,-0.02134046078213858,-0.046271816500032426,-0.004087174054924203,-0.013775711191953421,0.026888997927475344,-0.0021143303394923763,-0.020344370279053448,-0.035528638895220954,
2,-0.033906367058039066,-0.01801064389207374,0.004439734512339477,0.029831477522262784,,0.052611638540481565,0.07206931756777202,0.00882245541633253,-0.02912079507049503,0.01345037885143796,,,-0.017771363906685433,,-0.006125776233795399,-0.00045778094271042846,0.03304298791713389,-0.0066826241851485335,0.006645411853126504,0.002356550674644353,,0.002089043087515119,-0.03904543243230374,-0.002419023916809593,0.010807441065999512,-0.007166332305858947,-0.05696877126312394,
3,-0.03799654409614739,-0.015141219467789568,-0.006946609602181741,0.031091663333429498,,,,-0.01678886084783393,,0.02257447910663357,,,0.013246801905658412,,-0.030431011233106986,-0.018391502359856204,0.03143079699319573,-0.0003791504758066111,0.016319794877412086,-0.002103107234915136,,-0.003579431802199995,,-0.03840815062278047,0.0172249710738952,-0.020505352187705106,,
4,-0.043369972031108706,-0.03940181327014969,0.015140466226268856,0.04108659619411492,,,,-0.03333492740920452,,0.02630435218526017,,,-0.016024235736421755,,-0.03786847351646694,-0.05639818039463229,0.04616936027444396,0.005511756653538757,0.02128824189270162,0.016003477012821232,,-0.009588371329352974,,-0.036362926549998065,-0.012218581850080845,-0.049252828814079996,,
5,,,0.010685972520542819,,,,,-0.008133327077725738,,,,,-0.04139307363373357,,-0.03012605707603999,-0.01401896991651519,,-0.009578780918501284,0.01846433789097235,0.0035121230754717736,,-0.02102847502062022,,0.004309373842076525,0.0021849680140131333,,,
6,,,0.03250454267490799,,,,,-0.03137304107940153,,,,,-0.06202003776511633,,-0.05741920135156997,-0.015694025956433322,,-0.015776886320852945,0.02022136939313013,0.007075922826282444,,-0.019734633670337676,,-0.0023019636516483644,0.0010065064826694226,,,
7,,,,,,,,-0.03968096644497976,,,,,-0.04620690172636355,,-0.0281966066319308,0.01920693183845401,,-0.02738029644399953,0.02700317675518793,-0.023683535032769765,,-0.0113682143723568,,0.03399765890183204,0.0037759559156516076,,,
8,,,,,,,,-0.012842529838358097,,,,,-0.06509618407536877,,-0.05671235452237067,-0.04930791457434314,,-0.04519302786015933,,0.0030012194039157336,,-0.027982238838489826,,-0.026758750569140233,-0.019246713556700268,,,
9,,,,,,,,0.005107810864325657,,,,,-0.0721664516240379,,-0.027948637696434186,-0.030656351826117145,,,,-0.026788814805167593,,-0.04337688556035202,,-0.02740846369498051,-0.03383888607502694,,,
10,,,,,,,,0.011551510618408756,,,,,,,0.02120396347921183,-0.02897003055312286,,,,-0.034926671320361535,,,,-0.03703417509006002,-3.8837409732650485e-05,,,
11,,,,,,,,0.0003067621736043691,,,,,,,-0.06824392928185175,-0.013733261410080466,,,,-0.02153540065802728,,,,-0.0404806621847591,0.009453308911469005,,,
12,,,,,,,,-0.016734629297252113,,,,,,,-0.08315612372365377,-0.023261196469056777,,,,0.011810797625428027,,,,-0.062735695657274,-0.015289268233993791,,,
13,,,,,,,,-0.011058912103596441,,,,,,,,0.02655176152996752,,,,-0.035966920849155315,,,,,-0.021579827839216303,,,
14,,,,,,,,0.004500404935982694,,,,,,,,0.04021386859068077,,,,-0.049128969877893613,,,,,0.008321856233586278,,,
15,,,,,,,,0.023067652799927174,,,,,,,,0.047329543297664145,,,,,,,,,-0.03101378754897688,,,
16,,,,,,,,0.014469355392060734,,,,,,,,0.02971299369207614,,,,,,,,,-0.04263429834963528,,,
17,,,,,,,,-0.007135817728986638,,,,,,,,0.016504685106077943,,,,,,,,,,,,
18,,,,,,,,0.020704810226819248,,,,,,,,0.035439488677509345,,,,,,,,,,,,
19,,,,,,,,0.006872174827691424,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,0.013228888442697873,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,-0.011713651249000812,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.013825368060947696,,,,,,,,,,,,,,,,,,,,
