,2018-12-01,2019-01-01,2019-04-01,2019-08-01,2019-10-01,2020-06-01,2020-10-01,2020-12-01,2021-05-01,2021-09-01,2021-11-01,2022-01-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2023-06-01
0,0.0064714918209798356,0.0067974805245683,0.043743093253756804,-0.010125063181873895,0.025851197960033545,0.06771073183982068,-0.010364498789880106,-0.04504001071760477,0.07012747762732019,0.036488950867581416,0.003629749951458372,0.035860960378370166,-0.0016200217051016708,-0.08428390391181884,-0.014211266269146594,0.007126145256668437,0.011188387666349442
1,-0.012132269367919335,0.018431050387755832,0.04884111429092508,-0.1336671807874219,0.04458214402823302,-0.03491183931994968,0.003749599858670738,,0.010871175682426681,0.03622068028095793,-0.017353560052014494,,-0.01704588928545192,,-0.007574937589444164,-0.018759893023244434,0.018602438532454357
2,-0.013126589378150477,0.08763614982731838,,,0.18606449755507803,-0.002192222749345163,-0.003668923106675326,,0.055082318990410606,0.04254089907960967,-0.010330166512351191,,-0.03430181730436832,,-0.022757402735205434,-0.04192801149454928,0.02640954229208159
3,-0.04596364772779005,,,,,-0.21570129499903956,0.06230589168923206,,0.05402095937614071,0.014880792559567091,-0.017744405518771877,,,,-0.007494818774142931,,0.04097981408609108
4,-0.0567081075154805,,,,,,,,0.030745848186610303,0.014330484660881382,-0.06512013905678149,,,,-0.011412858471370302,,0.019416833272080325
5,-0.05194264964825113,,,,,,,,0.01674539412506082,0.0033888648238802332,,,,,-0.005828517098028452,,0.02238329085792845
6,-0.04724755848672757,,,,,,,,0.029928441873534162,0.05538807367937437,,,,,-0.04228320014794906,,0.009329079841648102
7,-0.012933792575173797,,,,,,,,0.03299625818095997,0.03275499419116734,,,,,,,0.011182144866682009
8,-0.04315288374099069,,,,,,,,0.0035213742022683903,0.012598765129588685,,,,,,,0.025158565769234364
9,-0.04497537906908455,,,,,,,,0.024810164638858545,0.05724950882673596,,,,,,,0.020668181014226406
10,-0.06044421144311318,,,,,,,,0.03756345746748124,0.0522060431337632,,,,,,,0.0368780202974186
11,-0.042351263617746326,,,,,,,,0.06146805509894282,0.04005349093106414,,,,,,,0.049998758295118684
12,-0.017129731219071687,,,,,,,,0.0424155034840874,0.05753910777650528,,,,,,,
13,-0.02716320189041621,,,,,,,,0.01712814357807968,0.02901472332737587,,,,,,,
14,-0.02217097123435785,,,,,,,,0.024751310461659237,0.03159086684059975,,,,,,,
15,-0.03015623361011066,,,,,,,,0.05146334233238825,,,,,,,,
16,-0.03340162244423972,,,,,,,,0.08433338625026732,,,,,,,,
17,-0.030266175971249254,,,,,,,,,,,,,,,,
18,-0.027172038668681786,,,,,,,,,,,,,,,,
19,-0.005876584616300917,,,,,,,,,,,,,,,,
20,0.07929127866892394,,,,,,,,,,,,,,,,
