,2002-05-01,2002-06-01,2002-07-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-07-01,2003-08-01,2003-10-01,2003-11-01,2003-12-01,2004-04-01,2004-05-01,2004-07-01,2004-08-01,2004-10-01,2004-11-01,2004-12-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-07-01,2005-09-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-07-01,2007-09-01,2007-10-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-01-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-06-01
10,-0.09224524830656275,,0.045035461437715085,0.006658874082479893,,,-0.015531469543854204,-0.15058125005069734,,,0.09571013882056789,,,,,0.09263760186352465,,,,0.05453423985961159,0.15634053086206046,,,,0.022626848184950976,,-0.030262964468604103,,0.031143884374735142,,0.0888907730623889,,-0.09423874896261775,0.0027641299254235197,,,-0.0037529629582628843,0.02389654300138644,,,,,,0.04655160149787818,,-0.13535557255895037,-0.17120813882586994,,-0.12871056197639152,5.1694662368095834e-05,-0.03466045041107013,,-0.026906382434159548,,-0.13615588211954044,,-0.07581240243242604,,0.06394789703557135,,,0.18766381456426262,0.04266035543366442,,-0.020103698559664096,,,0.08249924327487212,0.02099699620207396,,,,,,,,,0.016005120936525064,,-0.20490904141217037,0.01031462111346082,,-0.07848490250827278,,0.004691094846939414,,,0.05787055961954213,,-0.09441923981366118,,0.018634361812628786,,0.07232136265732292,0.03736789466182433,,,,,-0.03730596559982269,,,,,0.03460240706605955,,,,-0.03155459028098773,0.018042332254145865,-0.0017558413114695526,,0.0009572507986694845
11,-0.11628952117799504,,0.09939498334183305,0.06816003871436305,,,0.016605414597960166,,,,0.17615581626531096,,,,,0.054815942364853765,,,,0.05462888454774939,,,,,0.009570457692471113,,-0.08446297079222331,,0.039337552887937166,,0.10291101633973376,,-0.07621774848138507,-0.01823130526143113,,,-0.04939327307375674,0.023294620659026988,,,,,,0.084800219392692,,-0.15438998302704943,-0.13874521596288725,,-0.15870638545994553,0.08372790987153511,-0.007644820982720679,,0.009803054660909138,,-0.07838628215303423,,-0.11743929590597557,,0.08283061858376861,,,0.20902821022035156,0.01741595893996495,,-0.039595228077951905,,,,-0.04798103415418087,,,,,,,,,-0.015063130296583793,,,0.0002366321391304993,,,,0.002730778575219528,,,0.027170890798732472,,,,0.0005798658886182473,,0.06427689115703972,0.12500168739835127,,,,,-0.030515326089456174,,,,,0.02863242110737474,,,,-0.0016162829943084933,0.02439224500444004,-0.004672774422361581,,-0.007353474607470378
12,,,,0.03731288043274428,,,0.044191780065829356,,,,,,,,,0.0016137431927831791,,,,0.09192306759960989,,,,,0.01702143099251252,,-0.11150813135473703,,0.07105124989963163,,0.137755465214767,,-0.03595569236549667,-0.007084097596369965,,,-0.13703461101588177,0.02394871573488433,,,,,,0.09133205511678799,,-0.1032089773756415,-0.23269340923262272,,-0.13054535459206917,0.07983133317929036,0.03377459709495967,,0.05577176465284128,,-0.10929285039199754,,-0.15063223697868833,,0.13210547739329392,,,0.2697811324985733,0.03002772694320699,,-0.07718778023418116,,,,-0.08045348017516307,,,,,,,,,-0.01609147695843749,,,0.023643772618859416,,,,-0.07102862436665491,,,0.008003459412613712,,,,0.014156852604340742,,0.03554095444902705,0.08156041261556979,,,,,-0.06750033858840565,,,,,0.032274689761169206,,,,-0.00047799762764877407,0.06900972243120274,-0.0037135955848004443,,-0.019398827592777224
13,,,,0.02281386900994975,,,0.04713888291137147,,,,,,,,,0.010255615240579274,,,,0.09802777779051697,,,,,0.009101745441401299,,,,0.05817988218295067,,0.07963740682313958,,-0.05418610542247504,-0.025682923504122046,,,,0.025481378958542633,,,,,,0.07898055692044625,,-0.047027426594444366,-0.24100858529597646,,-0.07535915713313379,0.148303934850206,0.023875995577512743,,-0.007661328409205526,,-0.073500955998277,,,,0.1631032099686287,,,0.24742744936164152,-0.00018510748322464465,,,,,,-0.11892972052455253,,,,,,,,,-0.05952670495470613,,,0.03643615255007626,,,,-0.05626428718179621,,,-0.06023894616265579,,,,0.021307086588722157,,0.0326219023111034,0.11370820480142863,,,,,-0.05633144553415903,,,,,0.03036449733097779,,,,0.013084393335263345,0.08642779783301213,9.259035611108857e-06,,-0.017055878457616913
14,,,,0.02653163576051698,,,0.049908448410077355,,,,,,,,,-0.007501460376383662,,,,0.09558611772916903,,,,,0.002790399067796212,,,,0.08034626996658267,,0.11219672839673311,,-0.015338479361576285,-0.026397093757120516,,,,0.024428577210173108,,,,,,0.07412528427226306,,-0.059488296233223936,,,-0.05619149784497779,,0.03680294684363816,,0.007658692683342183,,-0.12308238394254001,,,,0.14855505753398157,,,0.2438964948260114,-0.0108396191984248,,,,,,,,,,,,,,,-0.07295221457454959,,,0.036259126696901234,,,,-0.0696715054482766,,,-0.04087794041468973,,,,0.03522772217644121,,0.030963351410397966,0.17457244342129874,,,,,-0.03886186910379319,,,,,0.04526985226401781,,,,0.017909148157197352,,-0.008061429192627312,,-0.04193593426586961
15,,,,0.02634755514975784,,,0.05662353384568064,,,,,,,,,0.07325657017389942,,,,0.11454865760038224,,,,,0.0025674506261719188,,,,0.0911320414630663,,0.1073615560338741,,-0.008934016807178535,-0.05978455747155276,,,,0.02354517570936987,,,,,,0.09980288324673747,,-0.05948031396032527,,,-0.032418027938672545,,0.06113225939946232,,-0.37597765802415206,,-0.16261124340634703,,,,0.120697658563643,,,0.18184060611718533,,,,,,,,,,,,,,,,-0.11413645098695335,,,0.042954014273032914,,,,-0.0450847951961979,,,-0.0022256252592729453,,,,0.048762992072360234,,0.0027655027000936805,,,,,,-0.03134768510815977,,,,,,,,,-0.02543803480214568,,-0.009640152186171758,,-0.042331288293985025
16,,,,0.02634755514975784,,,0.04162602634824575,,,,,,,,,0.18968354939023646,,,,0.03914949690183267,,,,,-0.01076620566826847,,,,,,0.05977924333161644,,-0.00570676893100841,-0.04181560553946939,,,,0.02407739684067578,,,,,,0.11786944713312053,,-0.05266024957824844,,,-0.058402725789140186,,0.07929633890056853,,,,-0.13415920201332054,,,,0.13088533591316187,,,0.16874961681696576,,,,,,,,,,,,,,,,,,,0.05378510750890397,,,,-0.11864288262652245,,,-0.020203957079129253,,,,0.12325995864818484,,-0.005313912469087967,,,,,,-0.04252884061398765,,,,,,,,,-0.01846091269839456,,-0.006791400507697887,,-0.054957837130972464
17,,,,0.016223073291734447,,,0.09811277772239224,,,,,,,,,0.24475526516233215,,,,0.10926112127222787,,,,,-0.010511522583764421,,,,,,0.13588224216309763,,-0.013321946996262435,-0.07612387881517768,,,,0.02411912769752056,,,,,,0.1443836223826418,,-0.16221994101867598,,,-0.07033454992959709,,0.10006414242248818,,,,-0.12922995813330151,,,,0.0731537211928357,,,0.1622795253780105,,,,,,,,,,,,,,,,,,,,,,,,,,0.04479326284683571,,,,,,-0.07859838263819485,,,,,,-0.065810627436925,,,,,,,,,-0.00917673678613018,,0.0004572102618887186,,
18,,,,0.029373746088585673,,,0.10156427405486035,,,,,,,,,,,,,0.11593421870941922,,,,,0.037692415882963015,,,,,,0.12199295822672118,,-0.053321957330604075,-0.10284843556463374,,,,0.023426865869681235,,,,,,,,,,,-0.07677439626987881,,0.07362149652672145,,,,-0.17020743337294053,,,,0.10182135951006588,,,0.1542706043429749,,,,,,,,,,,,,,,,,,,,,,,,,,0.025840205042547026,,,,,,-0.07835765519312154,,,,,,-0.07655363795623771,,,,,,,,,-0.01127102625558396,,0.010259954082619593,,
19,,,,-0.03442294195721507,,,0.05536447382469234,,,,,,,,,,,,,0.14649680235552864,,,,,0.08389432494368698,,,,,,0.13956127771532278,,-0.021395465969946015,,,,,0.023757402403066008,,,,,,,,,,,,,0.08581224145971489,,,,-0.20382693426023113,,,,,,,0.14150340592681254,,,,,,,,,,,,,,,,,,,,,,,,,,0.05303289429807645,,,,,,-0.050852356334068816,,,,,,-0.14566006703694656,,,,,,,,,-0.048230509482411366,,,,
20,,,,,,,0.07441266879538677,,,,,,,,,,,,,0.11673639838344041,,,,,0.08375170213853789,,,,,,0.14742381127261162,,-0.012781763002262858,,,,,0.0218561949470486,,,,,,,,,,,,,0.09946616276773468,,,,-0.15182675744155139,,,,,,,0.10633480800039297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02169752452210494,,,,,,,,,,,,,,,-0.01820094402589434,,,,
21,,,,,,,0.0011974921259847449,,,,,,,,,,,,,0.08258902804849999,,,,,0.05846303016528864,,,,,,0.17166392541211994,,-0.012492478076514324,,,,,,,,,,,,,,,,,,0.13352133584526427,,,,,,,,,,,0.08540150827768822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050672603436110464,,,,,,,,,,,,,,,-0.005072035345857762,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07004813545947686,,,,,,,,,,,,,,,,,,,
