,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2009-01-01,2009-03-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,0.0017737582553452036,-0.035127127103631306,-0.03749259265718141,-0.00649958911894144,-0.05879290824029648,0.02551707694716443,-0.04764490017598,0.07275504215720652,-0.058991467948523724,-0.017321023166481098,-0.09980005400296621,0.005922371406061444,-0.005730299351237367,0.03231232616786883,0.04915709504252419,-0.018733033824895884,0.020831339744273425,-0.012138212506191182,-0.19125233223758897,0.09794952809646595,0.0680626849967334,-0.13665371343575616,0.01614073994662668,0.01779061926444836,0.035337471038846324,-0.016317153879692015,0.03655401599807018,0.014619122267238438,0.0468402394432792,-0.035249727188875646,0.014599529858573934,0.027075778523014016,0.010004918104615346,0.039909083688169034,0.0508017824773237,0.04188615787233951,0.03723150071973347,0.037992126934041526,0.02398660076109338,0.019591842946866667,-0.020344402142089546,0.008052496020396926,-0.039519865393700115,0.015778754131953843,-0.02824600668504562,0.024186066088276448,0.03800565308453141,0.006614296770518724,-0.14288748722673894,-0.02110263081730146,0.09326508774054254,0.022673925528363004,0.00086680522543503,0.0012195160590096066,0.017753982393096113,0.0182765469926085,0.000984064404269347,0.023618572968597817,0.022556691182975985,-0.0018139405891575144,0.06536399021660344,0.051798353517434226,-0.039000993112232624,0.008395852927698844,-0.048781306351462383,-0.008609103050797096,0.06574140942043738,0.021808896709476944,0.04119740880451772,0.026810897211979157,0.044458730585993145,0.02266430383568574,0.006771454681835265,-0.006970577183315729,0.0353799902848384,0.035179466460078856,-0.01752889161557558,-0.03996447274015513,-0.04410368152701105
1,0.026177959916753757,-0.04285825179566105,-0.09337101502247114,-0.029235270576179362,-0.05618114123803841,0.024362715566593085,-0.06560725731880357,,-0.056263359059268936,0.025881552447966527,,0.053427369644593714,-0.03164619134421631,0.03969600582527155,0.05787504637378582,-0.007681826425230742,0.0557703212730396,0.060288089253995536,,0.04941907570901094,0.10211006520368304,-0.1683915938963194,0.038666445123298754,-0.04473296890353984,0.07187394725921203,-0.05810600845778824,0.052028411095855986,-0.021339762716927446,0.03404897619441383,-0.044376219419341556,0.03428305712958002,0.03521253949321945,0.03353114547748115,-0.006830181195980334,,-0.016671092336660198,0.03635614306189172,0.04795565811675928,0.044071377838132086,0.02275140464685199,0.007176732735539204,0.008289605233078756,-0.03318874979912634,-0.05075174709007957,-0.03565675734455587,-0.01080697574699796,0.01487039724894923,-0.032631892740642154,,-0.0751231325297752,,0.035678676876019555,0.04199411924701302,-0.019353600718658548,0.058445939925269474,0.00899966286100784,0.01103407253270472,0.05592463351766419,0.04850765717986105,-0.01811439183878294,0.04600156456154281,,-0.03572892507388395,0.0034849715846894114,-0.017542527409057485,-0.021375086093590845,0.08029992699324606,0.02383009859596319,0.06316437317141421,0.032475709872782144,0.044853033099784945,0.0015812484600470356,0.012700161952890254,-0.0023004963761987796,0.03625633492816949,0.04037387263926373,-0.015904211566845294,,-0.05351806340005272
2,0.034421638915147046,,,-0.014300586588665398,-0.08628627507895592,-0.006140039499381356,,,-0.0802019361583497,0.05358895252669704,,0.027007658653587008,-0.05451493484317149,0.08386818712762523,0.08129934762904734,-0.014364669834639354,,0.048454334150116796,,0.20342830546831303,0.10267312352421465,-0.1298875905501098,0.042590308607397986,-0.09974316069381972,0.06338133721417183,-0.05678156502656462,,-0.011480246493242252,0.05592046556504493,-0.0018126884239908492,0.03388435543408219,0.04223614386341357,0.014487454122947607,-0.022176563948708594,,-0.043279546806288316,0.031193933756714642,,0.017642080833656593,0.03864981360579289,0.02038381467572803,0.0239020525559015,-0.05067686465585597,,-0.03822272719389774,-0.00639776867231312,-0.015174176298903719,-0.05770225151820707,,-0.14191628286736346,,-0.0022811112006784207,0.03076026757901129,-0.04049244781412531,,-0.023442718916840688,0.03958284265504286,,,-0.007263031089974614,0.01461100915341973,,-0.025233271662393114,-0.021901982307209522,0.017201743568446393,-0.07529228971459911,,0.017103741957228635,0.08577360219705099,0.042735863048816825,0.03509620083341014,-0.0053328984794944745,0.025181444866521185,0.0012248322963208658,,0.038421257946428256,-0.029454501512522935,,-0.047673672590804905
3,0.03778866314954321,,,0.007020121611209129,,0.021329139496669036,,,,0.02048832312662885,,-0.059395009242483976,-0.07028257086120027,0.08340805654761052,0.09395665952872001,0.006572379743459589,,0.06726402236156603,,,0.04246603301837304,0.002308779022955676,0.055137763179434085,-0.10619384697584122,0.036416492107055554,-0.03241564111408879,,-0.0004251432639932884,,0.02917611144717469,0.044397415499012105,0.07421504568731674,0.03783325545445049,-0.005128689827618604,,-0.0011608481780047697,0.024775414782356453,,0.0365935674760518,,0.003966944952544349,0.020190404409776708,,,-0.027732099778535968,-0.03016138292533288,-0.02102105493836892,-0.04902849909490925,,,,-0.022061156558251138,0.02916154795263859,,,-0.028747036983373997,0.031012410348573383,,,0.005508325682599402,0.013733906616193003,,-0.05039103896253441,-0.020239663144870246,-0.03488330768301706,,,0.006716917402866063,,0.07187753191961033,0.02648321532258935,-0.004752730902033431,0.011561488904992312,0.0005513481014278732,,0.024061820609310836,-0.0441602401134813,,-0.05861795093215383
4,,,,-0.0175758531998067,,0.011345408669052315,,,,0.029062165291911413,,-0.05757504724813911,,0.037099703417018404,0.02716513197872894,-0.01167989600777819,,0.027274277146445924,,,0.035510091812420264,-0.05625082085063582,0.058790154335510714,-0.11937167085841516,0.023102459390409003,-0.0022574821276584167,,0.04805798222359464,,0.020589586385290737,-0.016794587619650247,,0.0548362963867568,0.007284514226622907,,0.032098842785784676,0.04078427769218296,,0.06259872510482367,,-0.022458553925716718,-0.01039504970282179,,,-0.025812865222681225,-0.00851209802449615,-0.06733815327374493,-0.018513892592715298,,,,-0.02021064539966888,0.05673523770513711,,,-0.022652320333296894,-0.002398737291867903,,,0.022149751384345162,0.01351296794279655,,-0.04964893700793652,-0.02977002651509686,-0.02486748357295321,,,0.012140243407635865,,0.09882588199577036,0.01466953746514088,-0.020974604582356893,-0.0044776517531809334,-0.017575410533999136,,0.0222207391962721,,,
5,,,,0.0007210469563534438,,-0.03447149304313113,,,,-0.0034023156993048254,,-0.061548267484465846,,0.018723742336184124,0.1235302365820381,-0.0022225179532187056,,0.06996791421128667,,,0.0069518749305022,-0.04396113541630431,0.030544547558393198,-0.14951345664144755,0.04056440649358661,0.004852684804437235,,0.043146869508297214,,-0.0017955435159646704,-0.027633247330698385,,,-0.006723752623767787,,0.02437017886087478,0.03148044740843803,,,,-0.01025095755807559,-0.0010353429591347663,,,-0.012792211886327287,-0.007763549667788361,,-0.0421409838803144,,,,-0.016017646452834544,,,,-0.04164630151709381,0.0294494934841798,,,0.030912908944334738,0.017384567756674407,,-0.033269493664872335,-0.05057013176886116,-0.004141321066716053,,,0.001188002843978797,,,-0.0217525849146063,-0.031002452478170905,-0.0016993809722160025,-0.01695288988777266,,0.0024002899064967664,,,
6,,,,0.03976972623091557,,0.04420417205641902,,,,0.009094277759797098,,-0.010892128805542356,,0.07951793157620424,0.14051087939345575,0.01718128367953442,,0.027049070359527305,,,0.017643617949227863,-0.07406495950256042,0.08418119654655509,-0.14457178960452177,0.022923273137541056,0.02911715605940879,,0.04492653533807206,,0.025488083628983027,-0.018120704870932425,,,0.009407249181395905,,0.06893374641185046,0.04717739190727421,,,,-0.007375939918174534,-0.011287871649360959,,,-0.04228935416348634,-0.027980935861767087,,-0.0401721973353415,,,,-0.014674956671629324,,,,-0.03803398773728639,0.053468471615367275,,,0.03695718674766235,0.01691395931083406,,-0.05521467601762134,,0.010213492070306085,,,-0.010493413806913043,,,0.0058631908638688834,-0.0647290300541612,0.012638047796808993,-0.009711267396267154,,0.019181407028425745,,,
7,,,,0.04713639092722022,,0.00795727839712157,,,,0.001436152626112186,,-0.019933036871100374,,0.0680521702177499,0.08587468887996597,0.02127575828022632,,0.01212318115264599,,,0.1360220275812325,0.00785291562971624,0.039546690011031504,-0.15695699394529106,0.005898641210411615,0.030420363635951464,,0.044205805598611814,,0.0011511264960573087,0.0038656243875681007,,,0.003344881492882479,,0.0677251575497202,0.04309869703464164,,,,0.012278020052711724,-0.01862889188266159,,,-0.033168383666496215,-0.03728607493046843,,-0.061488499144173314,,,,-0.002338652450590839,,,,-0.03442828424705424,0.04152040720379091,,,0.03432500538038363,0.013308260402594918,,-0.03243050886356039,,-0.01590261078611155,,,-0.0003305985149997248,,,0.03351236127533053,-0.05962528005862211,-0.003311994623387382,0.003585428449450312,,0.00989000456409439,,,
8,,,,,,-0.007443530242099428,,,,0.01319797554394242,,-0.019651147541065228,,0.08679261259004845,0.11349335158771812,0.03239252820566607,,0.019432102612764957,,,0.14190607450998227,-0.04085982754881767,0.05463473122194351,-0.1293225672959415,0.038782070278328806,0.04155569824381633,,0.028621264038870275,,-0.008011206602807519,0.030823365379837764,,,-0.006827417403216796,,0.08846207031634012,0.005734699613310301,,,,-0.007666932954607297,-0.001540948986939128,,,-0.050331764601234674,,,-0.05342579319273755,,,,0.011734055637305563,,,,-0.039526350443002345,0.06971291176316807,,,0.023962467024286838,0.007868248615336526,,-0.025409270164230363,,-0.008208434609071613,,,0.09114150587041614,,,0.014455192321432886,-0.09869179894588509,-0.022479335538332923,-0.018573613968375646,,0.01368623127162838,,,
9,,,,,,0.0493812371165081,,,,0.020011697581581167,,0.0018410938048907255,,0.13791362622775383,0.09873264453653485,0.034017708005163794,,0.06121148953788713,,,0.15811944483176843,0.008928551426447662,0.07338269503821149,-0.12872656538981797,0.040886904886404896,0.015111040563773326,,0.04727287552123033,,-0.026908082891037743,0.01668636007928992,,,-0.02583379498574878,,,0.009403992332111866,,,,-0.01766788556632015,0.006480347036657008,,,,,,-0.06511838448546126,,,,0.03680707387822091,,,,-0.03674067776820622,,,,0.050707713576184865,0.020816945199477743,,-0.0014484128400407414,,-0.004301308692023831,,,,,,0.005595843195666639,,-0.036575463206250824,-0.010038936356862482,,0.007414533329951567,,,
