,2007-05-01,2007-07-01,2007-08-01,2007-09-01,2007-11-01,2008-02-01,2008-03-01,2008-05-01,2008-08-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-06-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-09-01,2014-11-01,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-09-01,2016-10-01
0,-0.012049742440384037,0.004607106927117854,-0.05055472927598004,0.17117898143776156,0.1253199051162035,-0.05196204783965719,0.03118309856998902,-0.04983257982690281,-0.024102270526767278,0.04368416892188298,0.07789671446470187,0.1059244077758487,0.009296964214538406,0.00397196504460906,0.11363700665264842,-0.004997659062897508,0.09835086245812708,-0.09732469113035869,0.06660411167678504,-0.06277241178098913,-0.1226867879330985,0.024348638069494388,-0.04504805517917232,-0.05929944057961123,0.07927874602316975,0.0769587945926169,0.05972011035765501,-0.011554802679409448,-0.028389552110219096,-0.018970716627188633,0.06502646205303986,0.022948684887296622,-0.021267441187047265,0.009328890198131434,0.033404608563106564,-0.0003411642175423779,0.06487441881687595,0.017811658867324276,0.04554972767653531,0.047211751519717904,-0.02357762041576761,0.05334772517642428,0.020022270197221026,-0.021890118539750425,-0.08382724794137886,-0.0013996735126995397,0.0014262929566069005,-0.06614690178805438,-0.04797928820495345,-0.0009466442092622707,-0.04848939419002818,-0.058792255540049077,0.07342518188768743,-0.012154659254844935,0.006415466734114528,0.031553459975275366,-0.03492175469575898,-0.007599624772231195,0.029933447628267287,-0.025509927232208796,0.05777920069571074,-0.019213432965445865,0.06842266823228105,-0.003785949794059107,-0.04371229923511066,-0.02124145539812794,-0.017559117228481913,0.013485882210727329,0.04940350256709802,-0.020188678104382962,-0.034961918326331,-0.003839063749261129,0.06901912875588856,-0.05880120274031375,0.08824879119111184,-0.0371935631944833,-0.01762574689173846,0.009914906723110128,-0.014469838867857021,0.007472772011314799,-0.04669684319764933,-0.029252934922449292,0.010641991468828493,0.04307812732159988
1,0.026372178848817818,0.06604684755784174,-0.04367272185203941,,,-0.008631528163217439,0.025266728772340485,,0.041139317641493145,0.028911614030792343,0.07049528696094348,,0.008568458516480693,0.04004040402996667,0.12726947841851555,-0.04543992328350477,,,0.053428988673885236,0.02388732806161853,-0.06753368873542198,0.08596525423759882,-0.07767782185190697,,,0.14426038884360182,,0.06058628672698729,-0.054509029812414234,-0.0008116676963294545,0.13504994878730958,-0.02878580245400464,-0.06068899180802534,0.013494449049892276,0.07824819725221133,0.014693492931883156,0.06322503416372793,0.064229940388973,0.025131274356478883,0.042868724196542196,-0.039444928981628546,,0.007497654414762245,0.0010266677209145314,,-0.0313886954659961,0.027288474546354635,-0.11753639014252004,-0.02220633515512649,0.07917861250245828,-0.06558621229222439,,0.07976648711245637,-0.014205371061133176,-0.025638492257830325,0.004918320138575183,-0.03856599580964648,-0.011242152590420496,0.024489646627624054,,0.026741114131895394,-0.037784101772179834,,-0.01602916522907538,-0.06142124002978555,-0.012907601997518725,-0.04409445284247848,-0.014621256345765055,0.01598802516882003,-0.020618504024526363,-0.012703481105067915,0.016753391187108058,0.03206772395433344,-0.0882738376147092,0.09462346100263641,-0.039906616446427456,0.05718619206381659,0.050220895016512834,-0.052717844436974026,-0.008328798617983857,-0.03981101204726212,0.022210000338454883,-0.0011809140529370765,
2,0.03389321958244951,,-0.007391754151337082,,,-0.0050352888686480135,0.035430011301575526,,0.0036791277429841784,0.01851685274642012,0.06770958609703809,,0.048232742880836454,0.003201521067215385,0.10104932408958511,-0.02197084605079347,,,0.11727379676528038,0.06450877076162875,-0.05056077544978199,,,,,,,0.051836868069903286,-0.054825524711580975,-0.007223914438788004,,-0.043515817831235815,,-0.049422856474757415,,0.005038650159661984,0.09116146179779827,0.08487935846021255,-0.008513336089654544,0.03281033722917748,-0.04081032835721787,,-0.012032626307412642,-0.020772441429804278,,-0.018312414660807352,0.03425759971537978,,-0.008924745947820334,,,,0.0910129508386257,0.010644648586787264,-0.03295532786452826,0.02232831958916215,-0.10754348406463077,-0.03388990538879,-0.021829179232302473,,0.018198443324240365,-0.05276297953081954,,-0.023863379074724467,,0.018967276543632394,,-0.02094160945475876,0.06471058522904638,-0.011734171270092908,-0.014039630276478032,0.022593170120237094,0.038002983812137625,-0.1809913074836773,0.08847379653788412,-0.03914692428173616,,0.06604570875288651,-0.04247235016683337,-0.0026452764323172673,-0.0603103238984497,-0.07399023588933407,0.011678387799165968,
3,0.012042494512496393,,-0.09449705507059747,,,-0.025798243114827812,0.03957377909084858,,-0.006630762458331718,-0.028030448676671593,0.09759627757516426,,0.0653225277073517,0.0977066883421216,0.085950392916053,-0.05890646052153192,,,0.13458740036993078,0.04545108767011907,-0.08689975325677624,,,,,,,0.09755489708406939,-0.04884002567640833,0.019931963946131948,,-0.06477295850094311,,-0.07348364426169307,,0.022839459840828802,0.16818676604944827,,-0.03601586865911166,0.07396262788475338,-0.07968135606117288,,-0.0166775567325832,-0.036429637666681725,,0.004405721478974556,0.04262362199484038,,-0.025394031669419892,,,,,0.034738102105020596,-0.01367985087029533,0.004577276302699218,,-0.02833049221058781,-0.008102033309432863,,0.05000742273141068,-0.08386016861133383,,-0.017911987241208127,,0.04496825556346984,,-0.05564010465848357,0.1711720255017415,-0.03304869453537984,-0.04153667845069142,-0.01586440902171038,0.03771209522717456,,0.17520141091598562,-0.05761422341771194,,,-0.0695688668993526,-0.02342466813021593,-0.0752160084393596,-0.042967711937889064,0.011752312924780739,
4,0.0026166678328647386,,-0.042362231522007576,,,-0.01624201623146382,0.13795506120219958,,-0.07510452708381887,-0.15720638836437928,0.0815131156748537,,0.1094935056307551,,0.1418507318954001,-0.10011007136978245,,,0.13432265535505117,0.058805273362190214,-0.05959621913730151,,,,,,,,-0.0339375593649347,-0.04184797371964866,,-0.05385178810117619,,,,0.03229226034811283,,,-0.003995840854364552,,,,0.013750152450831443,-0.07532597170854105,,0.011418001571064984,0.06758243603036096,,-0.01919282497911068,,,,,,-0.024786138447670414,0.0239579285830267,,-0.04690391421368201,0.0018079109527275455,,-0.006674007522759595,-0.08034289317776544,,-0.021462679955718045,,,,,,-0.037894065423234036,-0.07966386230655065,-0.11385780543171231,0.008339100052690451,,,,,,,-0.026122374632383316,,-0.017402526258134543,0.007359865186042036,
5,-0.0013754012874866994,,-0.06277485710334396,,,-0.06162077386894582,0.15600866524892698,,,,0.0582633479902504,,,,0.2388660880416893,-0.07146864725009561,,,0.12891284573022688,0.05069783847956533,-0.07958675457297237,,,,,,,,-0.018316335213534263,-0.05950012114364256,,-0.03184686374251289,,,,0.05602826163958241,,,0.018804193962979276,,,,-0.010896293069400542,,,0.08105646711662517,,,-0.055736467549045265,,,,,,-0.006235051935965519,-0.009530503457794381,,,0.0037545207567377253,,-0.0071112782819495735,-0.05619477016318797,,0.0009269005968191024,,,,,,-0.02347188068196715,,-0.16377883225702528,0.002129396401775896,,,,,,,-0.022159917686953357,,-0.028210927100869476,0.024853511863407007,
6,0.02970763575081481,,-0.1164231711149819,,,-0.16242937285807235,0.09046642956710116,,,,0.050425567476226896,,,,,-0.028772065247875123,,,0.0966786997801492,0.07729118630815535,-0.15262078310756466,,,,,,,,0.001797051667422167,-0.03316022376144678,,-0.04961199421836593,,,,0.026109683080359325,,,0.04125422434828252,,,,-0.02901878305217931,,,,,,-0.03126520144093714,,,,,,0.01629923902286956,0.01929917721755192,,,0.013806631187847265,,-0.024380754761340384,-0.06790848235817926,,0.00523609213461107,,,,,,-0.0770516917666515,,,0.013053972290863136,,,,,,,-0.05127697603913717,,-0.014668937074965527,0.02713200251905512,
7,0.072810533158854,,-0.0351404807485034,,,,0.11059066856724353,,,,0.10476842876601095,,,,,-0.03563058350637416,,,0.0928520773187369,,-0.13335711766477354,,,,,,,,-0.01927207401386921,-0.057903784158432,,-0.07782367717055294,,,,0.00885183705140502,,,0.03531361194797711,,,,,,,,,,-0.037984732767146756,,,,,,0.02134758672718462,0.011515142390062572,,,-0.00260089249598687,,-0.11559483195011566,-0.02567241062053416,,-0.022026302074888537,,,,,,-0.060472479460437434,,,0.03026183721398512,,,,,,,,,-0.050366513376886246,0.021439438557216306,
8,,,-0.05119776296477063,,,,0.1221122339475249,,,,0.1779328285401161,,,,,-0.01053259347200175,,,0.088137674126191,,-0.10706358099983893,,,,,,,,0.0009223989624156381,-0.052070608918269645,,,,,,0.03999765986289461,,,0.03767608989026883,,,,,,,,,,-0.05933516923606508,,,,,,0.0562339150516471,0.04099994575814048,,,0.0012230699922557015,,,-0.052492018763492965,,-0.01117165842353307,,,,,,-0.0917136711334674,,,-0.026916160906565345,,,,,,,,,-0.03783969011637822,0.025270620159441926,
9,,,-0.018502831190939872,,,,0.1591378770145928,,,,,,,,,0.001769521962951881,,,0.09585639348444808,,-0.07882748890377334,,,,,,,,0.05111251492896152,-0.055727874179269055,,,,,,0.07781788932739886,,,0.014118533189988014,,,,,,,,,,-0.1298743102598272,,,,,,,0.011057249458577445,,,0.008131690263158922,,,-0.05031377384969726,,-0.0026474239540168476,,,,,,,,,-0.0036079434117342046,,,,,,,,,-0.013762271014273075,0.02918303173149095,
