,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-07-01,2005-08-01,2005-10-01,2005-11-01,2005-12-01,2006-02-01,2006-03-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-07-01,2007-08-01,2007-09-01,2007-11-01,2007-12-01,2008-01-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-09-01,2012-12-01,2013-01-01,2013-03-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2014-01-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01,2014-10-01,2014-11-01,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01
10,,-0.01784327812948039,,0.03914445388815735,,,,,,,,,,,,,,,,0.03284468094015819,,,,,,0.05622738697461371,,,-0.021510290270874588,0.07997518336002463,0.06159778006481953,,,,,-0.04739104661135163,0.022765951812479868,,,,0.05052586496100209,-0.02106077516759397,,,,0.023335410902301845,,,-0.025428801815757573,,,,,0.08433638741274652,,,-0.1811499767695901,,,-0.019589675166030496,,,-0.11991917868983526,,,,0.0011330088047318831,,,0.00546930789894251,,0.02508932738571823,0.0077581669405524245,,,,0.0025933621003840224,,,0.07674677428157306,,,,,,,,,,,,,,-0.01688485524075478,,,,,,,,,,0.025286301863249205,,-0.03551223589645369,,,-0.013833760996939892,,-0.09787828449687463,,,,-0.012135920726932703,,,,,0.021267219565547224,,,,,0.0448737769895593,,,,,-0.0736340552391784,,0.030218124197729512,
11,,-0.043215972930765734,,0.030576251604892857,,,,,,,,,,,,,,,,-0.054374640492076576,,,,,,0.015461433423069826,,,-0.016714712440400348,,,,,,,-0.047317786046024546,0.05106546128634992,,,,0.013224577945931015,-0.056969509111178596,,,,-0.016323016599358198,,,0.023238996089231634,,,,,0.05263464224408665,,,,,,0.005885392407377843,,,-0.12364563575877696,,,,0.06334533999189662,,,-0.01762303521320785,,0.03950647467902835,-0.025202227171659874,,,,-0.017893663058916986,,,,,,,,,,,,,,,,,-0.035340633433835755,,,,,,,,,,0.023772612141846228,,0.020533019323760282,,,0.037532548555563316,,,,,,-0.019876377363661213,,,,,0.014239819392542818,,,,,0.14626844300079922,,,,,,,0.02379871319476279,
12,,-0.04140453225716101,,0.016531696272053642,,,,,,,,,,,,,,,,-0.03174188283841545,,,,,,0.0679284575469381,,,-0.014965579536757367,,,,,,,-0.04579747965354897,0.015564144742117314,,,,0.019563002147190867,-0.06647300252319743,,,,0.024152223881817925,,,0.09199418224589095,,,,,0.1513465858500611,,,,,,-0.07176296439172924,,,-0.22533173226074554,,,,0.0127962365547587,,,0.02071697148083551,,0.06420336299199825,0.008847963115957702,,,,0.021058184983668016,,,,,,,,,,,,,,,,,-0.0538557793614558,,,,,,,,,,0.06555039484321012,,-0.055206630861990735,,,0.05966576934431789,,,,,,-0.061403205828570506,,,,,0.012311816148975918,,,,,,,,,,,,0.013943705931860118,
13,,-0.05832575467335499,,0.019699521000139608,,,,,,,,,,,,,,,,0.016834842063030264,,,,,,0.07904251534428797,,,-0.007310387111360006,,,,,,,-0.01934126887731491,0.03258633535565658,,,,0.016816737360056733,-0.007157856037102839,,,,0.0267323803970676,,,0.06657360636731613,,,,,,,,,,,-0.00692917306068308,,,,,,,-0.014966203436055814,,,0.08007354369211805,,0.04403310204199684,-0.07573210418292531,,,,0.012509731777826938,,,,,,,,,,,,,,,,,-0.05047378104920197,,,,,,,,,,,,-0.07544910328831067,,,,,,,,,,,,,,0.013866271631947313,,,,,,,,,,,,0.005463289349096012,
14,,-0.07694296876156859,,-0.018173233332749783,,,,,,,,,,,,,,,,0.00925573097787985,,,,,,0.08066307630640024,,,0.028314028924804946,,,,,,,-0.0283828390511911,0.027931100098098183,,,,-0.05152956420556931,-0.045278270665693565,,,,-0.00966387062216123,,,0.03907937372069514,,,,,,,,,,,0.030305347756200973,,,,,,,0.03783128575736572,,,0.10636269544288046,,0.06196184703942764,,,,,0.005242151538575046,,,,,,,,,,,,,,,,,-0.031168061941372116,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001819376426750452,,,,,,,,,,,,0.02036594786123147,
15,,,,-0.0022485547422070873,,,,,,,,,,,,,,,,0.00020191179415968152,,,,,,-0.011219661200462916,,,0.021121529834934982,,,,,,,-0.0251582199189615,0.028122435546517277,,,,-0.006133161598726566,-0.006975174999388489,,,,0.01568612800909186,,,0.009163314964940161,,,,,,,,,,,0.08413952160411808,,,,,,,0.04099058393590038,,,,,0.01195355472528159,,,,,0.04660329864947116,,,,,,,,,,,,,,,,,-0.027845940556360027,,,,,,,,,,,,,,,,,,,,,,,,,,5.6236301678280753e-05,,,,,,,,,,,,,
16,,,,-0.00705555472757502,,,,,,,,,,,,,,,,-0.0097123910421954,,,,,,-0.0306057312489858,,,-0.0030076498630444704,,,,,,,-0.0498972007192966,0.023150567201836614,,,,-0.07649479276556459,-0.05254613756336157,,,,0.044266952901085954,,,,,,,,,,,,,,0.06601119129844646,,,,,,,0.1387149541593824,,,,,0.05759604396772122,,,,,,,,,,,,,,,,,,,,,,-0.046266987494631096,,,,,,,,,,,,,,,,,,,,,,,,,,0.01573027093054602,,,,,,,,,,,,,
17,,,,0.0040909494751064646,,,,,,,,,,,,,,,,0.026815094417285634,,,,,,-0.013601707637491911,,,0.026327934802872877,,,,,,,-0.025616129027485668,0.003630685784064669,,,,,-0.0752669204216363,,,,,,,,,,,,,,,,,,0.026740123713189234,,,,,,,0.09883225979703991,,,,,0.03812970494008261,,,,,,,,,,,,,,,,,,,,,,-0.09591476176668223,,,,,,,,,,,,,,,,,,,,,,,,,,0.007711219841803674,,,,,,,,,,,,,
18,,,,0.01645008027527295,,,,,,,,,,,,,,,,0.050514013575071515,,,,,,-0.029512469373640604,,,-0.011786834309620131,,,,,,,-0.03848117561381281,-0.008736976430456123,,,,,-0.0824299017216048,,,,,,,,,,,,,,,,,,0.025478052729919654,,,,,,,0.12976037999631185,,,,,0.022855128305916406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0126519493742967,,,,,,,,,,,,,
19,,,,0.022906465308482504,,,,,,,,,,,,,,,,0.001665483894145725,,,,,,-0.030533203096442252,,,-0.003455705397410025,,,,,,,-0.013560455585475584,-0.013773228110729896,,,,,,,,,,,,,,,,,,,,,,,0.08685488579398148,,,,,,,0.1679866153011862,,,,,0.028453931692548284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001154918536568017,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,-0.016704230133458953,,,,,,-0.014022397401335152,,,-0.01782062342797408,,,,,,,0.0688561158004588,-0.0012525719601186314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03278270340521905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,0.02675683710785043,,,,,,,,,-0.08215523978836936,,,,,,,,-0.00154056638411193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014408547043995412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,0.03323526755848799,,,,,,,,,,,,,,,,,-0.02124405360665582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,-0.025269327568959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
