,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-08-01,2022-11-01,2022-12-01,2023-02-01,2023-04-01,2023-05-01
0,0.004835985154857614,-0.09680720423350975,-0.01715810253455663,-0.020001525768392536,-0.04433793679109943,-0.045892714328387374,0.02181343912723753,-0.01784168686467158,-0.02045506352221782,-0.0045776109252404495
1,0.021690834237429346,,-0.0002576177994089157,-0.003961428966821057,-0.1605380652590318,-0.05549417197910289,0.022972398418898518,-0.039732689736730276,-0.037635482583817215,-0.021346644540936488
2,0.04811610101669572,,-0.012837986683168268,7.996188367620505e-05,,-0.05374972873162864,-0.0017874333870144948,-0.05152433226358388,-0.06377572125166164,-0.0272679905288693
3,0.07127363271840226,,-0.0551256904578965,0.032607386717871556,,-0.03578607501515485,0.01634245820567147,,-0.03746817757865539,0.012273203398023291
4,,,-0.03408863724037969,0.03291131214901277,,-0.01932920335738242,-0.005501341669522222,,-0.03724942086809424,-0.015021047582419733
5,,,-0.04912410662816313,0.05914477347077751,,-0.03640208278371437,0.007859248954792605,,-0.018826327706564783,-0.05111068435331845
6,,,-0.04601462287729108,0.03605838245111048,,-0.05464794779955717,0.0034577441996774677,,-0.014794297508964327,-0.07190196204638877
7,,,-0.03164296113296894,0.024049136350007938,,-0.04724063724287442,-0.002725942213506652,,-0.016364568718929995,
8,,,-0.0010475747326919027,0.032715814804661125,,-0.052202522653595373,-0.015045786189757507,,-0.007539934383403946,
9,,,-0.011545939535884564,0.04680095494384551,,-0.054993088841553295,-0.032329993001505755,,0.014900962626966496,
10,,,-0.012274110025398688,0.05752035852526838,,-0.05451377593915563,-0.009386817948590767,,0.02189789326406011,
11,,,-0.044642778304190056,0.007852232800385828,,-0.06475236584054622,-0.012562938223485101,,-0.020003601164455098,
12,,,-0.028081482943497882,0.07631179762805385,,-0.08968220971132324,0.012305744584072617,,-0.009332012399943856,
13,,,0.0053300651511407615,,,,-0.003510159749044131,,-0.030066016477120705,
14,,,0.017067397396955286,,,,0.023751302774753555,,-0.048595657114654855,
15,,,0.008147534442568993,,,,0.016218989148907056,,-0.10138689806759693,
16,,,-0.002351630020454021,,,,0.007889430329887745,,,
17,,,0.05320467489434044,,,,0.018387050732246987,,,
18,,,0.04726068531492933,,,,0.012799412794440176,,,
19,,,0.07635255517922923,,,,0.020889945923942208,,,
20,,,,,,,0.027361067511957313,,,
